representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,79.345,1.933,28.000,30.000,960.000,540.000,0,42.756,0.990,0.988,19.294,77.599,71.034
3,0.000,841.523,1.933,25.000,30.000,1920.000,1080.000,0,43.855,0.992,0.990,4.253,87.016,80.259
3,0.000,854.346,1.933,25.000,30.000,1920.000,1080.000,0,43.747,0.992,0.990,4.042,86.124,81.724
3,0.000,786.790,1.933,25.000,30.000,1920.000,1080.000,0,43.852,0.993,0.990,4.566,86.321,81.776
4,0.000,1274.946,1.933,22.000,30.000,1920.000,1080.000,0,44.538,0.994,0.991,2.129,91.122,84.707
4,0.000,1126.920,1.933,22.000,30.000,1920.000,1080.000,0,44.523,0.994,0.991,2.195,91.588,85.517
4,0.000,706.030,1.933,22.000,30.000,1920.000,1080.000,0,45.027,0.994,0.992,2.874,91.872,86.517
4,0.000,1495.303,1.933,22.000,30.000,1920.000,1080.000,0,44.435,0.994,0.991,3.356,90.761,84.690
3,0.000,1049.954,1.933,28.000,30.000,1920.000,1080.000,0,41.975,0.989,0.987,13.367,81.349,74.345
4,0.000,1520.462,1.933,22.000,30.000,1920.000,1080.000,0,44.424,0.994,0.991,2.817,90.904,84.379
3,0.000,714.004,1.933,25.000,30.000,1920.000,1080.000,0,44.037,0.992,0.990,4.279,85.893,82.293
4,0.000,1197.699,1.933,22.000,30.000,1920.000,1080.000,0,44.606,0.994,0.991,2.119,90.472,84.586
4,0.000,1025.669,1.933,22.000,30.000,1920.000,1080.000,0,44.782,0.994,0.991,2.652,90.868,85.431
4,0.000,1050.240,1.900,22.000,30.000,1920.000,1080.000,0,44.710,0.994,0.991,2.472,90.975,85.737
