representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,270.272,1.627,37.000,23.976,640.000,360.000,0,26.856,0.808,0.829,784.441,28.976,15.795
1,0.000,394.412,1.627,34.000,23.976,640.000,360.000,0,28.873,0.878,0.889,374.158,40.715,18.359
5,0.000,910.115,1.668,25.000,23.976,640.000,360.000,0,34.216,0.963,0.963,48.705,64.328,41.250
5,0.000,708.530,1.668,31.000,23.976,960.000,540.000,0,33.065,0.952,0.950,78.314,61.213,42.575
5,0.000,844.805,1.668,31.000,23.976,960.000,540.000,0,32.553,0.935,0.936,103.192,57.381,39.175
5,0.000,531.405,1.835,25.000,23.976,640.000,360.000,0,36.491,0.969,0.970,31.513,75.809,51.273
3,0.000,428.735,1.835,28.000,23.976,640.000,360.000,0,34.713,0.949,0.952,66.752,58.699,46.068
3,0.000,547.137,1.835,28.000,23.976,640.000,360.000,0,34.183,0.961,0.963,90.027,60.194,48.455
3,0.000,584.845,1.835,28.000,23.976,640.000,360.000,0,33.996,0.959,0.961,75.451,61.037,47.841
5,0.000,953.160,1.835,25.000,23.976,640.000,360.000,0,35.601,0.967,0.970,57.252,69.246,52.455
7,0.000,1115.391,1.835,22.000,23.976,640.000,360.000,0,37.744,0.983,0.983,26.754,88.238,61.591
6,0.000,756.775,1.835,25.000,23.976,640.000,360.000,0,36.492,0.978,0.979,43.828,82.089,59.477
7,0.000,1608.626,1.835,28.000,23.976,960.000,540.000,0,33.440,0.966,0.962,50.289,72.126,53.773
7,0.000,1436.430,1.835,28.000,23.976,960.000,540.000,0,33.207,0.971,0.966,34.570,73.632,54.727
7,0.000,1503.943,1.627,31.000,23.976,1280.000,720.000,0,32.832,0.971,0.965,37.298,72.035,54.667
