representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,243.917,1.667,34.000,30.000,640.000,360.000,0,28.297,0.918,0.918,181.591,40.017,22.120
0,0.000,245.621,1.667,37.000,30.000,960.000,540.000,0,29.753,0.941,0.940,135.681,49.132,34.140
4,0.000,423.645,1.600,31.000,30.000,1280.000,720.000,0,35.393,0.986,0.983,33.499,76.680,68.562
5,0.000,710.925,1.967,34.000,30.000,1920.000,1080.000,0,35.636,0.979,0.977,20.374,69.198,60.746
5,0.000,640.772,1.967,34.000,30.000,1920.000,1080.000,0,35.772,0.979,0.977,21.364,70.342,60.458
2,0.000,350.217,1.967,31.000,30.000,960.000,540.000,0,34.036,0.971,0.970,42.405,56.590,48.712
5,0.000,656.176,1.967,31.000,30.000,1920.000,1080.000,0,38.270,0.989,0.987,29.155,81.202,70.203
4,0.000,446.514,1.900,31.000,30.000,1280.000,720.000,0,36.624,0.983,0.982,31.748,71.654,62.228
5,0.000,691.781,1.033,28.000,30.000,1280.000,720.000,0,38.638,0.983,0.981,12.587,78.622,64.903
6,0.000,686.152,1.033,31.000,30.000,1920.000,1080.000,0,40.263,0.984,0.983,13.777,80.821,68.871
2,0.000,652.479,1.867,31.000,30.000,960.000,540.000,0,30.215,0.900,0.896,250.506,30.867,30.482
3,0.000,1084.119,1.867,28.000,30.000,960.000,540.000,0,31.784,0.941,0.934,129.571,44.664,36.446
3,0.000,1213.701,1.867,31.000,30.000,1280.000,720.000,0,31.156,0.923,0.918,149.499,42.363,35.304
2,0.000,1126.603,1.867,31.000,30.000,1280.000,720.000,0,31.349,0.921,0.917,165.946,41.886,34.500
0,0.000,302.854,1.867,34.000,30.000,960.000,540.000,0,29.526,0.845,0.850,395.710,23.646,21.643
0,0.000,348.934,1.833,34.000,30.000,960.000,540.000,0,29.214,0.845,0.850,402.299,22.365,20.964
