representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,243.917,1.667,34.000,30.000,640.000,360.000,0,28.297,0.918,0.918,181.591,40.017,22.140
3,0.000,477.437,1.667,34.000,30.000,1280.000,720.000,0,32.870,0.972,0.969,51.594,67.826,53.760
5,0.000,576.850,1.600,34.000,30.000,1920.000,1080.000,0,36.140,0.985,0.983,27.317,78.853,73.042
4,0.000,527.557,1.967,31.000,30.000,1280.000,720.000,0,35.106,0.979,0.976,21.506,66.819,58.220
5,0.000,640.772,1.967,34.000,30.000,1920.000,1080.000,0,35.772,0.979,0.977,21.373,70.342,60.085
5,0.000,746.729,1.967,28.000,30.000,1280.000,720.000,0,36.582,0.986,0.983,14.802,75.007,64.695
5,0.000,656.176,1.967,31.000,30.000,1920.000,1080.000,0,38.270,0.989,0.987,28.997,81.202,72.000
5,0.000,609.044,1.900,28.000,30.000,1280.000,720.000,0,37.903,0.989,0.987,18.279,78.606,69.614
5,0.000,691.781,1.033,28.000,30.000,1280.000,720.000,0,38.638,0.983,0.981,12.572,78.622,66.161
6,0.000,686.152,1.033,31.000,30.000,1920.000,1080.000,0,40.263,0.984,0.983,13.777,80.821,68.871
2,0.000,652.479,1.867,31.000,30.000,960.000,540.000,0,30.215,0.900,0.896,250.506,30.867,30.482
2,0.000,601.406,1.867,31.000,30.000,960.000,540.000,0,30.610,0.904,0.902,251.004,31.662,27.071
1,0.000,647.379,1.867,34.000,30.000,1280.000,720.000,0,29.867,0.879,0.878,290.656,29.106,24.607
1,0.000,611.121,1.867,34.000,30.000,1280.000,720.000,0,30.064,0.875,0.876,321.929,28.949,23.536
1,0.000,558.180,1.867,34.000,30.000,1280.000,720.000,0,30.455,0.880,0.881,254.682,33.200,27.446
0,0.000,348.934,1.833,34.000,30.000,960.000,540.000,0,29.214,0.845,0.850,401.714,22.365,21.727
