representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,156.761,1.167,37.000,30.000,1280.000,720.000,0,32.946,0.982,0.977,11.267,65.918,46.286
0,0.000,168.521,1.167,34.000,30.000,960.000,540.000,0,32.268,0.980,0.974,16.103,60.601,44.971
0,0.200,142.602,1.733,31.000,30.000,640.000,360.000,0,32.474,0.964,0.960,30.238,50.889,38.692
0,0.533,157.694,1.733,31.000,30.000,640.000,360.000,0,32.334,0.960,0.957,103.592,49.752,36.808
0,4.833,391.020,1.733,28.000,30.000,640.000,360.000,0,31.425,0.960,0.952,78.329,46.997,70.385
0,0.000,311.349,1.733,31.000,30.000,640.000,360.000,0,29.644,0.938,0.929,133.991,35.042,75.558
1,0.000,331.350,1.600,37.000,30.000,1280.000,720.000,0,29.825,0.965,0.956,45.657,53.644,75.083
3,0.000,299.084,2.000,34.000,30.000,1920.000,1080.000,0,36.785,0.990,0.987,7.650,82.903,79.450
2,0.000,209.160,1.800,31.000,30.000,1280.000,720.000,0,38.994,0.987,0.985,12.852,78.184,75.667
3,0.000,209.809,1.800,31.000,30.000,1280.000,720.000,0,38.771,0.986,0.985,17.631,77.287,62.296
5,0.000,394.480,1.800,31.000,30.000,1920.000,1080.000,0,40.413,0.990,0.988,16.331,85.239,56.685
3,0.000,358.320,1.800,28.000,30.000,960.000,540.000,0,43.019,0.984,0.984,39.108,75.821,82.352
3,0.000,469.156,1.800,31.000,30.000,1280.000,720.000,0,35.817,0.981,0.977,30.038,69.951,72.074
2,0.000,360.196,1.800,28.000,30.000,640.000,360.000,0,36.421,0.974,0.973,203.457,60.501,0.000
2,0.000,139.129,1.800,22.000,30.000,480.000,270.000,0,42.619,0.989,0.988,107.707,70.810,0.000
6,0.000,1402.824,1.700,22.000,30.000,1920.000,1080.000,0,43.401,0.994,0.991,5.887,92.194,0.000
