representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,217.926,1.417,37.000,24.000,960.000,540.000,0,26.831,0.895,0.908,132.704,40.718,31.147
0,0.000,223.996,1.417,37.000,24.000,960.000,540.000,0,26.663,0.891,0.904,155.455,39.765,29.059
0,0.000,347.287,1.750,34.000,24.000,640.000,360.000,0,30.607,0.878,0.901,870.843,39.826,20.262
0,0.000,209.248,1.750,34.000,24.000,640.000,360.000,0,31.143,0.890,0.909,382.066,35.142,21.524
1,0.000,369.515,1.792,34.000,24.000,640.000,360.000,0,29.114,0.861,0.891,588.971,39.140,20.116
4,0.000,937.724,1.792,28.000,24.000,640.000,360.000,0,31.202,0.900,0.922,212.645,56.300,30.767
5,0.000,960.000,1.792,31.000,24.000,960.000,540.000,0,30.434,0.914,0.929,164.065,59.395,36.558
7,0.000,1496.350,1.792,34.000,24.000,1920.000,1080.000,0,30.337,0.953,0.957,35.480,68.688,53.209
7,0.000,1717.257,1.792,34.000,24.000,1920.000,1080.000,0,30.105,0.948,0.952,39.708,67.943,52.372
7,0.000,1598.328,1.667,31.000,24.000,1280.000,720.000,0,29.610,0.936,0.943,51.048,65.119,46.350
7,0.000,1229.677,1.250,25.000,24.000,960.000,540.000,0,36.710,0.963,0.966,48.527,74.610,70.433
8,0.000,1380.121,1.917,31.000,24.000,1920.000,1080.000,0,36.645,0.963,0.969,71.613,81.159,67.174
6,0.000,711.973,1.292,34.000,24.000,1920.000,1080.000,0,36.473,0.972,0.977,42.474,69.019,59.903
4,0.000,744.368,0.500,25.000,24.000,640.000,360.000,0,34.640,0.946,0.953,87.698,63.510,64.417
5,0.000,521.699,1.583,31.000,24.000,960.000,540.000,0,35.604,0.950,0.959,171.580,64.144,62.816
8,0.000,1311.812,1.292,31.000,24.000,1920.000,1080.000,0,35.415,0.965,0.969,23.650,80.328,68.032
8,0.000,1100.141,1.250,31.000,24.000,1920.000,1080.000,0,35.321,0.971,0.973,18.740,81.992,70.067
6,0.000,803.111,0.958,34.000,24.000,1920.000,1080.000,0,37.829,0.973,0.979,54.133,68.627,61.087
