representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,217.926,1.417,37.000,24.000,960.000,540.000,0,26.831,0.895,0.908,132.704,40.718,31.147
0,0.000,223.996,1.417,37.000,24.000,960.000,540.000,0,26.663,0.891,0.904,155.455,39.765,29.059
4,0.000,684.160,1.750,28.000,24.000,640.000,360.000,0,34.016,0.935,0.950,298.574,61.399,36.500
3,0.000,411.630,1.750,28.000,24.000,640.000,360.000,0,34.231,0.938,0.951,118.511,56.554,40.952
4,0.000,720.049,1.792,28.000,24.000,640.000,360.000,0,32.523,0.925,0.942,165.202,59.822,37.884
4,0.000,937.724,1.792,28.000,24.000,640.000,360.000,0,31.202,0.900,0.922,211.989,56.300,32.256
3,0.000,677.782,1.792,34.000,24.000,960.000,540.000,0,29.076,0.882,0.904,305.585,48.421,28.209
4,0.000,776.394,1.792,34.000,24.000,1280.000,720.000,0,28.236,0.919,0.928,71.998,53.826,37.326
4,0.000,889.375,1.792,34.000,24.000,1280.000,720.000,0,28.084,0.912,0.923,80.291,53.434,36.837
2,0.000,674.491,1.667,34.000,24.000,960.000,540.000,0,26.601,0.860,0.883,165.273,40.895,24.600
4,0.000,685.395,1.250,25.000,24.000,640.000,360.000,0,35.580,0.949,0.955,100.802,61.093,62.967
7,0.000,1095.640,1.917,28.000,24.000,1280.000,720.000,0,36.388,0.964,0.970,76.226,81.245,66.283
9,0.000,1276.552,1.292,28.000,24.000,1920.000,1080.000,1,39.531,0.987,0.988,13.175,86.246,73.806
9,0.000,1953.120,0.500,22.000,24.000,960.000,540.000,1,36.937,0.971,0.972,21.911,87.101,76.750
8,0.000,1437.418,1.583,31.000,24.000,1920.000,1080.000,0,38.715,0.967,0.973,52.070,80.853,74.211
8,0.000,1311.812,1.292,31.000,24.000,1920.000,1080.000,0,35.415,0.965,0.969,23.537,80.328,69.581
7,0.000,1100.141,1.250,31.000,24.000,1920.000,1080.000,0,35.321,0.971,0.973,18.740,81.992,70.067
8,0.000,1065.951,0.958,31.000,24.000,1920.000,1080.000,0,39.420,0.981,0.984,27.406,78.057,68.826
