representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,156.761,1.167,37.000,30.000,1280.000,720.000,0,32.946,0.982,0.977,11.267,65.918,46.286
0,0.000,168.521,1.167,34.000,30.000,960.000,540.000,0,32.268,0.980,0.974,16.103,60.601,44.943
0,0.000,142.602,1.733,31.000,30.000,640.000,360.000,0,32.474,0.964,0.960,30.238,50.889,38.750
0,0.000,157.694,1.733,31.000,30.000,640.000,360.000,0,32.334,0.960,0.957,103.592,49.752,37.596
0,0.000,391.020,1.733,28.000,30.000,640.000,360.000,0,31.425,0.960,0.952,78.329,46.997,34.288
5,0.000,1354.486,1.733,34.000,30.000,1920.000,1080.000,0,33.469,0.974,0.968,60.894,68.494,50.288
0,0.000,278.130,1.600,34.000,30.000,960.000,540.000,0,29.552,0.967,0.956,39.400,49.834,34.458
5,0.000,403.392,2.000,31.000,30.000,1920.000,1080.000,0,38.596,0.992,0.990,4.502,87.611,73.817
6,0.000,810.204,1.800,25.000,30.000,1920.000,1080.000,0,43.074,0.996,0.994,3.235,91.935,84.426
6,0.000,829.444,1.800,25.000,30.000,1920.000,1080.000,0,42.763,0.995,0.993,3.687,91.641,85.000
6,0.000,837.564,1.800,25.000,30.000,1920.000,1080.000,0,42.878,0.995,0.993,6.630,92.285,85.204
6,0.000,1332.538,1.800,25.000,30.000,1920.000,1080.000,0,46.363,0.993,0.992,8.973,92.639,86.130
2,0.000,341.422,1.800,34.000,30.000,1280.000,720.000,0,34.462,0.972,0.969,51.600,60.461,56.759
5,0.000,879.427,1.800,25.000,30.000,960.000,540.000,0,39.412,0.987,0.985,77.930,79.089,68.815
5,0.000,312.893,1.800,19.000,30.000,640.000,360.000,0,43.824,0.992,0.990,46.695,79.210,83.889
5,0.000,426.631,1.700,25.000,30.000,1280.000,720.000,0,42.271,0.991,0.988,14.692,84.097,83.137
