representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,127.289,1.700,28.000,30.000,640.000,360.000,0,40.438,0.987,0.988,59.990,59.915,41.000
4,0.000,338.584,1.700,28.000,30.000,1280.000,720.000,0,43.237,0.991,0.991,24.646,74.196,58.235
5,0.000,747.280,1.700,28.000,30.000,1920.000,1080.000,0,44.273,0.992,0.992,12.607,80.580,70.843
5,0.000,864.061,1.700,28.000,30.000,1920.000,1080.000,0,44.016,0.991,0.991,15.251,79.410,71.431
4,0.000,489.859,1.700,28.000,30.000,1280.000,720.000,0,42.036,0.986,0.987,40.052,72.723,57.490
6,0.000,1301.074,1.667,25.000,30.000,1920.000,1080.000,0,45.724,0.994,0.994,3.491,89.053,73.960
5,0.000,769.705,1.900,25.000,30.000,1280.000,720.000,0,42.726,0.993,0.993,10.588,80.276,63.333
6,3.067,1580.935,1.900,25.000,30.000,1920.000,1080.000,0,44.717,0.994,0.994,4.299,89.515,31.158
1,0.000,193.512,1.900,31.000,30.000,960.000,540.000,0,38.942,0.991,0.991,21.377,63.114,54.263
3,0.000,315.423,1.900,28.000,30.000,960.000,540.000,0,40.429,0.993,0.992,10.559,70.590,71.316
5,0.000,888.253,1.900,28.000,30.000,1920.000,1080.000,0,44.322,0.995,0.994,10.644,84.326,81.018
6,0.000,963.154,1.900,25.000,30.000,1920.000,1080.000,0,45.847,0.995,0.994,3.105,88.780,83.281
6,0.000,904.349,1.900,25.000,30.000,1920.000,1080.000,0,46.307,0.995,0.994,2.723,89.226,81.018
7,0.000,2468.699,1.900,22.000,30.000,1920.000,1080.000,1,46.735,0.996,0.995,1.755,92.560,24.825
6,4.067,1518.933,1.767,25.000,30.000,1920.000,1080.000,0,45.801,0.995,0.994,2.149,89.687,0.000
