representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,169.868,1.833,31.000,30.000,640.000,360.000,0,32.128,0.940,0.939,77.257,37.169,39.164
0,0.000,241.715,1.833,31.000,30.000,640.000,360.000,0,32.182,0.911,0.913,146.695,28.577,33.364
0,0.000,185.008,1.767,31.000,30.000,640.000,360.000,0,31.033,0.935,0.933,98.849,35.943,35.377
0,0.000,234.268,2.000,31.000,30.000,480.000,270.000,0,32.718,0.932,0.941,526.616,33.539,20.317
3,0.000,449.398,1.967,28.000,30.000,640.000,360.000,0,35.793,0.953,0.958,176.981,47.734,35.797
3,0.000,408.565,1.500,25.000,30.000,640.000,360.000,0,36.323,0.952,0.950,82.926,50.592,50.289
7,0.000,919.001,1.967,25.000,30.000,960.000,540.000,0,40.020,0.979,0.980,41.943,72.961,61.017
7,0.000,1046.433,1.967,19.000,30.000,640.000,360.000,0,41.316,0.986,0.987,21.173,81.020,71.831
7,0.000,766.670,1.233,22.000,30.000,640.000,360.000,0,39.546,0.976,0.978,65.180,71.549,63.838
7,0.000,791.827,1.200,22.000,30.000,640.000,360.000,0,39.698,0.980,0.981,44.721,78.121,63.917
7,0.000,941.649,1.867,25.000,30.000,960.000,540.000,0,40.079,0.984,0.984,34.062,77.923,66.875
7,0.000,1421.280,1.700,31.000,30.000,1920.000,1080.000,0,35.838,0.965,0.960,15.899,78.381,61.941
0,0.000,234.134,1.667,31.000,30.000,640.000,360.000,0,32.402,0.911,0.914,144.523,27.457,36.160
2,0.000,336.304,2.000,28.000,30.000,640.000,360.000,0,36.360,0.948,0.954,164.210,45.595,36.600
6,0.000,681.031,1.967,22.000,30.000,640.000,360.000,0,40.313,0.981,0.982,39.876,72.008,58.492
