representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,169.868,1.833,31.000,30.000,640.000,360.000,0,32.128,0.940,0.939,77.257,37.169,39.164
3,0.000,467.053,1.833,31.000,30.000,960.000,540.000,0,33.453,0.931,0.930,77.551,45.514,41.327
5,0.000,571.589,1.767,31.000,30.000,1280.000,720.000,0,34.142,0.961,0.958,32.697,67.032,52.981
3,0.000,495.248,2.000,28.000,30.000,640.000,360.000,0,35.706,0.960,0.965,199.476,54.788,37.467
4,0.000,643.228,1.967,25.000,30.000,640.000,360.000,0,37.328,0.966,0.969,97.146,59.192,47.373
6,0.000,810.379,1.500,28.000,30.000,1280.000,720.000,0,37.918,0.969,0.965,45.858,66.347,62.533
5,0.000,755.390,1.967,22.000,30.000,640.000,360.000,0,39.409,0.978,0.980,39.397,70.329,59.051
6,0.000,711.445,1.967,22.000,30.000,640.000,360.000,0,40.153,0.982,0.983,40.081,73.200,64.339
6,0.000,766.670,1.233,22.000,30.000,640.000,360.000,0,39.546,0.976,0.978,65.224,71.549,62.541
6,0.000,791.827,1.200,22.000,30.000,640.000,360.000,0,39.698,0.980,0.981,44.721,78.121,63.889
6,0.000,750.163,1.867,22.000,30.000,640.000,360.000,0,39.512,0.983,0.983,35.309,74.197,63.500
5,0.000,721.402,1.700,31.000,30.000,1280.000,720.000,0,34.217,0.952,0.948,28.710,64.999,52.216
4,0.000,638.462,1.667,28.000,30.000,960.000,540.000,0,34.638,0.949,0.946,42.623,54.980,49.280
3,0.000,510.676,2.000,25.000,30.000,640.000,360.000,0,37.786,0.964,0.967,87.920,57.210,47.583
2,0.000,327.140,1.967,28.000,30.000,640.000,360.000,0,37.589,0.961,0.966,139.191,53.577,41.339
