representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,270.272,1.627,37.000,23.976,640.000,360.000,0,26.856,0.808,0.829,784.441,28.976,15.795
0,0.000,277.660,1.627,37.000,23.976,640.000,360.000,0,27.205,0.829,0.849,692.280,31.705,15.692
1,0.000,435.347,1.668,31.000,23.976,640.000,360.000,0,31.216,0.921,0.928,172.991,42.477,23.225
3,0.000,549.809,1.668,28.000,23.976,640.000,360.000,0,32.395,0.948,0.946,89.288,55.459,37.175
5,0.000,844.805,1.668,31.000,23.976,960.000,540.000,0,32.553,0.935,0.936,103.288,57.381,38.575
5,0.000,531.405,1.835,25.000,23.976,640.000,360.000,0,36.491,0.969,0.970,31.513,75.809,51.318
6,0.000,834.645,1.835,22.000,23.976,640.000,360.000,0,37.373,0.978,0.976,19.517,78.272,60.273
6,0.000,934.511,1.835,28.000,23.976,960.000,540.000,0,36.405,0.978,0.978,44.954,74.245,66.023
5,0.000,805.172,1.835,25.000,23.976,640.000,360.000,0,35.681,0.974,0.973,41.053,71.731,59.568
5,0.000,953.160,1.835,25.000,23.976,640.000,360.000,0,35.601,0.967,0.970,57.065,69.246,53.636
4,0.000,616.489,1.835,28.000,23.976,640.000,360.000,0,34.433,0.960,0.965,95.706,68.518,44.818
4,0.000,565.333,1.835,28.000,23.976,640.000,360.000,0,34.776,0.966,0.969,80.066,72.072,48.182
2,0.000,625.099,1.835,31.000,23.976,640.000,360.000,0,29.384,0.907,0.911,198.668,44.200,28.000
4,0.000,813.546,1.835,28.000,23.976,640.000,360.000,0,30.810,0.947,0.943,73.729,56.334,36.818
0,0.000,403.260,1.627,34.000,23.976,640.000,360.000,0,27.375,0.883,0.887,234.248,34.455,20.821
