representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,193.316,1.793,37.000,23.976,640.000,360.000,0,27.454,0.884,0.887,336.509,33.895,21.884
0,0.000,145.573,1.793,34.000,23.976,384.000,216.000,0,28.253,0.825,0.852,774.583,32.188,16.372
1,0.000,241.451,1.793,34.000,23.976,640.000,360.000,0,30.400,0.939,0.941,137.022,54.125,29.535
2,0.000,232.894,1.668,31.000,23.976,640.000,360.000,0,31.396,0.969,0.964,53.363,58.382,38.200
1,0.000,317.370,1.877,37.000,23.976,960.000,540.000,0,27.101,0.922,0.904,99.429,41.939,26.911
2,0.000,375.373,1.877,37.000,23.976,960.000,540.000,0,26.847,0.915,0.901,131.152,42.720,24.400
5,0.000,702.308,1.877,37.000,23.976,1280.000,720.000,0,28.192,0.934,0.923,98.178,53.075,31.556
7,0.000,1037.299,1.793,37.000,23.976,1920.000,1080.000,0,30.545,0.965,0.954,37.744,66.215,47.953
6,0.000,468.942,1.919,31.000,23.976,960.000,540.000,0,34.498,0.977,0.973,35.738,79.829,56.913
4,0.000,397.856,1.919,28.000,23.976,640.000,360.000,0,33.091,0.970,0.965,40.850,67.705,46.804
5,0.000,477.115,1.919,31.000,23.976,960.000,540.000,0,33.735,0.973,0.969,33.987,73.882,50.739
4,0.000,416.945,1.919,28.000,23.976,640.000,360.000,0,35.326,0.967,0.970,87.335,68.352,44.217
3,0.000,515.518,1.919,31.000,23.976,640.000,360.000,0,30.530,0.919,0.922,201.366,51.387,29.326
4,0.000,454.206,1.919,31.000,23.976,640.000,360.000,0,29.062,0.945,0.934,77.787,59.964,34.630
4,0.000,473.673,1.710,31.000,23.976,640.000,360.000,0,28.543,0.938,0.924,90.073,55.917,32.634
