representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,217.926,1.417,37.000,24.000,960.000,540.000,0,26.831,0.895,0.908,132.704,40.718,31.147
0,0.000,223.996,1.417,37.000,24.000,960.000,540.000,0,26.663,0.891,0.904,155.455,39.765,29.059
0,0.000,347.287,1.750,34.000,24.000,640.000,360.000,0,30.607,0.878,0.901,870.843,39.826,20.262
0,0.000,209.248,1.750,34.000,24.000,640.000,360.000,0,31.143,0.890,0.909,382.066,35.142,21.524
0,0.000,264.705,1.792,37.000,24.000,640.000,360.000,0,27.473,0.822,0.857,1020.023,30.994,17.163
3,0.000,664.454,1.792,31.000,24.000,640.000,360.000,0,29.627,0.864,0.894,408.194,45.583,22.023
7,0.000,1516.407,1.792,31.000,24.000,1280.000,720.000,0,31.856,0.938,0.948,95.256,70.485,43.698
7,0.000,1496.350,1.792,34.000,24.000,1920.000,1080.000,0,30.337,0.953,0.957,35.219,68.688,54.465
2,0.000,601.563,1.792,37.000,24.000,1280.000,720.000,0,26.553,0.868,0.887,158.980,41.183,27.605
0,0.000,342.418,1.667,34.000,24.000,640.000,360.000,0,24.861,0.782,0.821,338.976,24.765,17.150
0,0.000,253.722,1.250,34.000,24.000,640.000,360.000,0,31.969,0.889,0.903,604.046,30.377,48.033
0,0.000,192.096,1.917,34.000,24.000,640.000,360.000,0,30.733,0.868,0.892,516.756,36.610,27.565
0,0.000,202.690,1.292,31.000,24.000,640.000,360.000,0,32.582,0.949,0.959,159.312,45.664,34.710
2,0.000,523.872,0.500,28.000,24.000,640.000,360.000,0,33.434,0.928,0.939,159.965,53.386,52.833
5,0.000,521.699,1.583,31.000,24.000,960.000,540.000,0,35.604,0.950,0.959,171.594,64.144,61.816
6,0.000,915.103,1.292,34.000,24.000,1920.000,1080.000,0,33.758,0.946,0.954,47.698,69.456,57.613
6,0.000,792.941,1.250,34.000,24.000,1920.000,1080.000,0,33.687,0.954,0.959,37.101,73.082,58.933
8,0.000,1065.951,0.958,31.000,24.000,1920.000,1080.000,0,39.420,0.981,0.984,27.460,78.057,66.522
