representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,243.917,1.667,34.000,30.000,640.000,360.000,0,28.297,0.918,0.918,181.591,40.017,22.120
0,0.000,245.621,1.667,37.000,30.000,960.000,540.000,0,29.753,0.941,0.940,135.681,49.132,34.120
6,0.000,743.895,1.600,31.000,30.000,1920.000,1080.000,0,37.873,0.991,0.989,18.745,85.132,76.167
5,0.000,710.925,1.967,34.000,30.000,1920.000,1080.000,0,35.636,0.979,0.977,20.369,69.198,61.729
5,0.000,640.772,1.967,34.000,30.000,1920.000,1080.000,0,35.772,0.979,0.977,21.364,70.342,60.458
2,0.000,350.217,1.967,31.000,30.000,960.000,540.000,0,34.036,0.971,0.970,42.405,56.590,48.712
3,0.000,355.338,1.967,31.000,30.000,1280.000,720.000,0,35.983,0.984,0.981,48.013,71.398,59.746
6,0.000,806.825,1.900,31.000,30.000,1920.000,1080.000,0,38.846,0.989,0.987,17.607,80.893,71.684
3,0.000,464.710,1.033,28.000,30.000,960.000,540.000,0,37.678,0.978,0.977,19.578,70.509,59.000
4,0.000,376.034,1.033,31.000,30.000,1280.000,720.000,0,38.219,0.979,0.978,24.053,72.851,57.452
2,0.000,652.479,1.867,31.000,30.000,960.000,540.000,0,30.215,0.900,0.896,250.567,30.867,29.321
2,0.000,601.406,1.867,31.000,30.000,960.000,540.000,0,30.610,0.904,0.902,251.004,31.662,27.071
1,0.000,647.379,1.867,34.000,30.000,1280.000,720.000,0,29.867,0.879,0.878,290.656,29.106,24.607
1,0.000,611.121,1.867,34.000,30.000,1280.000,720.000,0,30.064,0.875,0.876,321.929,28.949,23.536
5,0.000,1289.734,1.867,34.000,30.000,1920.000,1080.000,0,32.092,0.922,0.919,137.656,46.120,38.804
3,0.000,1097.869,1.833,31.000,30.000,1280.000,720.000,0,31.468,0.926,0.922,136.498,44.839,38.236
