representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,169.868,1.833,31.000,30.000,640.000,360.000,0,32.128,0.940,0.939,77.257,37.169,39.164
3,0.000,467.053,1.833,31.000,30.000,960.000,540.000,0,33.453,0.931,0.930,77.551,45.514,41.327
7,0.000,1131.659,1.767,31.000,30.000,1920.000,1080.000,0,36.222,0.971,0.967,18.237,81.183,62.566
7,0.000,1241.948,2.000,25.000,30.000,960.000,540.000,0,39.420,0.981,0.982,51.101,79.437,62.133
9,0.000,1692.667,1.967,22.000,30.000,960.000,540.000,1,40.652,0.984,0.984,25.836,82.086,70.559
8,0.000,1587.499,1.500,28.000,30.000,1920.000,1080.000,0,39.379,0.980,0.976,23.528,78.794,73.378
8,0.000,1437.624,1.967,25.000,30.000,1280.000,720.000,0,41.275,0.984,0.984,25.887,80.953,70.525
8,0.000,1320.492,1.967,22.000,30.000,960.000,540.000,0,42.048,0.987,0.987,20.256,84.058,75.678
9,0.000,2208.785,1.233,22.000,30.000,1280.000,720.000,1,42.513,0.988,0.987,22.050,89.346,77.865
9,0.000,1463.047,1.200,22.000,30.000,960.000,540.000,1,41.748,0.987,0.987,22.418,89.295,76.111
8,0.000,1338.090,1.867,22.000,30.000,960.000,540.000,0,41.466,0.989,0.988,18.081,86.147,75.036
7,0.000,1421.280,1.700,31.000,30.000,1920.000,1080.000,0,35.838,0.965,0.960,15.892,78.381,62.863
7,0.000,1501.872,1.667,31.000,30.000,1920.000,1080.000,0,36.134,0.957,0.954,26.879,71.771,58.220
8,0.000,1496.832,2.000,25.000,30.000,1280.000,720.000,0,40.611,0.982,0.982,30.908,77.866,66.367
9,0.000,1913.752,1.967,22.000,30.000,1280.000,720.000,1,43.414,0.990,0.990,13.558,89.927,77.271
