representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,143.083,1.875,31.000,24.000,640.000,360.000,0,33.712,0.934,0.947,83.825,57.588,50.956
8,0.083,987.153,1.875,28.000,24.000,1920.000,1080.000,0,38.438,0.982,0.983,11.634,92.791,79.022
8,0.000,850.867,1.875,28.000,24.000,1920.000,1080.000,0,38.429,0.984,0.985,9.365,87.829,81.733
7,0.000,690.334,1.875,31.000,24.000,1920.000,1080.000,0,37.310,0.976,0.978,13.604,83.222,76.422
8,0.000,692.690,1.750,28.000,24.000,1920.000,1080.000,0,39.365,0.984,0.985,11.646,87.891,82.262
7,0.000,1024.623,1.583,34.000,24.000,1920.000,1080.000,0,30.940,0.962,0.961,35.621,74.057,63.000
7,0.000,1051.205,1.583,34.000,24.000,1920.000,1080.000,0,30.888,0.960,0.960,40.420,73.429,60.132
4,0.583,548.564,1.583,34.000,24.000,1280.000,720.000,0,28.918,0.934,0.936,71.519,59.176,42.132
1,0.000,322.176,1.500,34.000,24.000,960.000,540.000,0,27.630,0.906,0.912,102.537,45.341,40.611
3,0.000,269.273,1.792,34.000,24.000,1280.000,720.000,0,33.903,0.954,0.960,64.207,61.245,52.721
5,0.000,471.780,1.792,37.000,24.000,1920.000,1080.000,0,34.869,0.954,0.961,73.613,66.917,58.233
5,0.000,477.421,1.833,28.000,24.000,960.000,540.000,0,35.992,0.968,0.973,24.606,69.526,62.818
6,0.000,679.073,1.833,34.000,24.000,1920.000,1080.000,0,35.771,0.963,0.969,25.918,70.581,65.114
7,0.000,679.794,1.750,28.000,24.000,1280.000,720.000,0,36.998,0.976,0.979,18.874,79.509,74.810
8,0.000,822.912,1.083,28.000,24.000,1920.000,1080.000,0,40.747,0.986,0.988,13.740,84.538,80.269
8,0.000,848.763,1.042,28.000,24.000,1920.000,1080.000,0,40.737,0.986,0.988,15.571,85.207,28.800
