representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,114.347,1.792,37.000,24.000,640.000,360.000,0,33.734,0.936,0.939,1080.847,22.887,45.791
0,0.000,195.916,1.792,34.000,24.000,480.000,270.000,0,30.149,0.854,0.889,769.419,32.646,20.953
0,0.000,207.065,1.792,34.000,24.000,480.000,270.000,0,29.123,0.831,0.871,653.697,35.648,18.419
0,0.000,245.434,1.792,37.000,24.000,640.000,360.000,0,23.948,0.743,0.790,410.625,28.176,14.000
0,0.542,267.157,1.792,37.000,24.000,640.000,360.000,0,23.252,0.743,0.787,403.005,28.626,13.116
0,0.375,316.175,1.792,37.000,24.000,640.000,360.000,0,23.665,0.720,0.771,539.054,29.554,18.349
0,0.000,243.898,1.792,31.000,24.000,640.000,360.000,0,34.793,0.931,0.942,436.262,35.885,42.000
0,0.000,181.730,1.625,34.000,24.000,640.000,360.000,0,32.260,0.895,0.917,329.001,29.342,28.179
0,0.000,174.742,1.833,34.000,24.000,640.000,360.000,0,31.615,0.913,0.934,163.498,35.286,27.932
0,0.000,211.196,1.833,34.000,24.000,640.000,360.000,0,32.067,0.907,0.930,212.920,37.573,38.295
1,0.000,192.676,1.833,31.000,24.000,640.000,360.000,0,35.006,0.949,0.962,100.531,51.600,50.318
2,0.000,203.315,1.833,34.000,24.000,960.000,540.000,0,36.030,0.957,0.968,82.929,59.784,52.500
2,0.000,219.164,1.833,34.000,24.000,960.000,540.000,0,35.663,0.956,0.966,72.332,58.354,58.455
5,0.000,434.112,1.833,31.000,24.000,1280.000,720.000,0,38.359,0.975,0.980,50.136,73.494,70.682
5,0.000,422.710,1.833,31.000,24.000,1280.000,720.000,0,38.252,0.977,0.981,33.726,74.338,35.568
