representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,197.255,1.933,37.000,30.000,960.000,540.000,0,30.525,0.948,0.947,184.743,53.327,45.500
0,0.033,231.968,1.933,31.000,30.000,640.000,360.000,0,31.026,0.953,0.951,186.293,53.736,45.224
0,0.000,217.680,1.933,31.000,30.000,640.000,360.000,0,31.909,0.955,0.954,159.843,54.873,47.897
0,0.000,155.901,1.867,31.000,30.000,640.000,360.000,0,33.807,0.962,0.962,126.114,56.101,53.839
0,0.000,127.036,1.900,31.000,30.000,640.000,360.000,0,34.305,0.965,0.966,81.948,58.789,60.754
4,0.000,385.613,1.900,28.000,30.000,1280.000,720.000,0,39.185,0.988,0.986,16.840,82.452,81.316
5,0.000,653.860,1.833,28.000,30.000,1920.000,1080.000,0,40.769,0.991,0.989,9.377,87.381,85.800
5,0.000,886.780,1.600,28.000,30.000,1920.000,1080.000,0,41.973,0.992,0.990,8.673,85.160,84.042
3,0.000,347.720,1.600,31.000,30.000,1280.000,720.000,0,38.866,0.983,0.982,27.913,74.346,74.812
4,0.000,662.027,1.567,28.000,30.000,1280.000,720.000,0,38.574,0.984,0.982,24.123,80.740,80.106
2,0.000,268.468,1.567,28.000,30.000,960.000,540.000,0,38.376,0.984,0.983,25.110,78.775,80.660
5,0.000,815.586,1.700,28.000,30.000,1920.000,1080.000,0,42.431,0.991,0.990,9.679,84.349,82.843
0,0.000,168.509,1.667,28.000,30.000,640.000,360.000,0,37.840,0.974,0.974,50.645,63.124,58.320
4,0.000,698.263,1.867,28.000,30.000,1280.000,720.000,0,37.992,0.985,0.983,21.706,81.512,77.411
0,0.000,217.752,1.333,31.000,30.000,640.000,360.000,0,33.287,0.949,0.951,82.114,56.817,54.550
2,0.000,314.352,1.333,31.000,30.000,960.000,540.000,0,35.837,0.973,0.972,43.189,69.720,65.675
