representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,156.761,1.167,37.000,30.000,1280.000,720.000,0,32.946,0.982,0.977,11.267,65.918,46.286
2,0.000,257.081,1.167,34.000,30.000,1280.000,720.000,0,33.944,0.985,0.981,9.814,71.396,53.600
2,0.867,299.912,1.733,34.000,30.000,1280.000,720.000,0,34.560,0.975,0.973,19.509,67.809,49.231
2,0.900,249.618,1.733,37.000,30.000,1280.000,720.000,0,32.812,0.957,0.956,128.373,56.869,34.365
0,1.200,391.020,1.733,28.000,30.000,640.000,360.000,0,31.425,0.960,0.952,78.572,46.997,28.654
0,0.467,311.349,1.733,31.000,30.000,640.000,360.000,0,29.644,0.938,0.929,133.991,35.042,56.615
0,0.467,278.130,1.600,34.000,30.000,960.000,540.000,0,29.552,0.967,0.956,40.438,49.834,75.229
2,0.000,167.008,2.000,34.000,30.000,1280.000,720.000,0,34.505,0.987,0.983,11.350,74.176,74.900
2,0.000,209.160,1.800,31.000,30.000,1280.000,720.000,0,38.994,0.987,0.985,12.865,78.184,73.852
3,0.000,209.809,1.800,31.000,30.000,1280.000,720.000,0,38.771,0.986,0.985,17.631,77.287,65.278
3,0.000,214.196,1.800,31.000,30.000,1280.000,720.000,0,38.822,0.985,0.984,26.909,78.234,45.907
2,0.000,211.000,1.800,28.000,30.000,640.000,360.000,0,41.581,0.977,0.979,67.595,64.533,53.944
0,0.000,230.858,1.800,28.000,30.000,640.000,360.000,0,33.446,0.972,0.968,52.514,52.448,83.593
1,0.000,267.960,1.800,31.000,30.000,640.000,360.000,0,35.073,0.964,0.965,326.389,52.713,63.630
5,0.000,312.893,1.800,19.000,30.000,640.000,360.000,0,43.824,0.992,0.990,47.327,79.210,0.000
4,0.000,272.325,1.700,25.000,30.000,960.000,540.000,0,41.772,0.990,0.987,20.612,79.246,0.000
