representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,127.289,1.700,28.000,30.000,640.000,360.000,0,40.438,0.987,0.988,59.990,59.915,41.020
0,0.000,127.285,1.700,28.000,30.000,640.000,360.000,0,39.855,0.986,0.987,57.305,57.620,37.373
0,0.000,175.035,1.700,31.000,30.000,960.000,540.000,0,39.550,0.982,0.984,58.529,53.215,36.412
0,0.967,165.774,1.700,28.000,30.000,640.000,360.000,0,38.481,0.977,0.980,75.952,46.511,29.686
0,1.333,165.812,1.700,28.000,30.000,640.000,360.000,0,38.546,0.977,0.981,94.818,48.496,23.176
0,0.400,149.381,1.667,28.000,30.000,640.000,360.000,0,38.491,0.987,0.987,38.167,53.229,29.960
0,0.000,192.779,1.900,28.000,30.000,640.000,360.000,0,37.576,0.984,0.985,61.726,46.859,34.632
2,0.000,378.960,1.900,28.000,30.000,960.000,540.000,0,39.615,0.988,0.988,32.164,64.834,27.526
0,0.000,146.855,1.900,28.000,30.000,640.000,360.000,0,37.988,0.991,0.990,23.797,57.705,42.053
3,0.000,315.423,1.900,28.000,30.000,960.000,540.000,0,40.429,0.993,0.992,10.563,70.590,49.965
4,0.000,444.223,1.900,28.000,30.000,1280.000,720.000,0,42.418,0.993,0.993,19.857,76.544,54.825
3,0.000,348.333,1.900,28.000,30.000,1280.000,720.000,0,42.569,0.993,0.993,11.840,77.404,59.088
3,0.000,240.008,1.900,31.000,30.000,1280.000,720.000,0,41.742,0.992,0.992,19.331,71.614,60.807
5,0.000,684.808,1.900,25.000,30.000,1280.000,720.000,0,43.341,0.993,0.993,7.461,81.674,26.947
4,0.000,540.666,1.767,28.000,30.000,1280.000,720.000,0,42.456,0.992,0.991,8.990,77.463,0.000
