representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,270.272,1.627,37.000,23.976,640.000,360.000,0,26.856,0.808,0.829,784.441,28.976,15.795
6,0.000,1101.574,1.627,25.000,23.976,640.000,360.000,0,33.664,0.964,0.961,52.883,72.950,43.667
6,0.000,1169.085,1.668,28.000,23.976,960.000,540.000,0,34.852,0.967,0.966,41.743,69.388,48.625
7,0.000,1102.758,1.668,31.000,23.976,1280.000,720.000,0,34.326,0.966,0.963,47.603,70.813,51.850
7,0.000,1330.967,1.668,31.000,23.976,1280.000,720.000,0,33.833,0.953,0.952,65.694,66.921,49.100
9,0.000,1464.874,1.835,25.000,23.976,1280.000,720.000,1,39.942,0.988,0.987,9.387,94.094,74.568
7,0.000,1090.181,1.835,25.000,23.976,960.000,540.000,0,38.339,0.980,0.979,18.711,82.399,73.000
7,0.000,1277.591,1.835,25.000,23.976,960.000,540.000,0,38.130,0.986,0.985,24.217,83.412,74.955
8,0.000,1376.965,1.835,25.000,23.976,960.000,540.000,0,37.984,0.986,0.984,20.386,84.640,74.705
8,0.000,1652.776,1.835,25.000,23.976,960.000,540.000,0,37.830,0.981,0.981,27.569,82.711,71.477
7,0.000,1115.391,1.835,22.000,23.976,640.000,360.000,0,37.744,0.983,0.983,26.652,88.238,63.295
7,0.000,1008.684,1.835,22.000,23.976,640.000,360.000,0,38.102,0.986,0.985,22.852,91.023,66.659
7,0.000,1608.626,1.835,28.000,23.976,960.000,540.000,0,33.440,0.966,0.962,50.203,72.126,54.682
7,0.000,1436.430,1.835,28.000,23.976,960.000,540.000,0,33.207,0.971,0.966,34.570,73.632,54.727
5,0.000,1010.509,1.627,31.000,23.976,960.000,540.000,0,31.314,0.956,0.950,61.114,61.551,44.538
