representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,145.440,1.133,31.000,30.000,1280.000,720.000,0,40.298,0.987,0.984,26.240,75.623,71.176
0,0.000,162.106,1.133,28.000,30.000,1280.000,720.000,0,41.311,0.991,0.987,17.171,82.123,75.265
1,0.000,361.994,1.833,31.000,30.000,1920.000,1080.000,0,40.230,0.987,0.984,12.425,80.205,75.855
3,0.000,1134.271,1.833,22.000,30.000,1920.000,1080.000,0,43.016,0.995,0.992,2.562,92.483,83.855
2,0.000,787.025,1.833,25.000,30.000,1920.000,1080.000,0,42.016,0.993,0.990,3.643,88.878,82.709
2,0.000,865.938,1.733,25.000,30.000,1920.000,1080.000,0,41.884,0.993,0.989,4.443,88.619,82.442
1,0.000,270.789,1.733,31.000,30.000,1920.000,1080.000,0,39.715,0.987,0.984,7.495,84.453,80.827
2,0.000,562.043,1.733,25.000,30.000,1920.000,1080.000,0,41.919,0.994,0.990,3.342,92.162,84.615
1,0.000,406.643,1.733,28.000,30.000,1920.000,1080.000,0,40.857,0.991,0.988,5.484,88.795,83.962
2,0.000,581.889,1.733,25.000,30.000,1920.000,1080.000,0,41.882,0.994,0.990,3.492,92.132,84.904
2,0.000,565.629,1.733,25.000,30.000,1920.000,1080.000,0,41.896,0.993,0.990,3.468,91.925,85.000
2,0.000,573.850,1.633,25.000,30.000,1920.000,1080.000,0,41.915,0.994,0.990,3.230,92.056,85.000
3,0.000,1448.354,1.733,22.000,30.000,1920.000,1080.000,0,42.495,0.995,0.991,1.862,93.035,85.327
3,0.000,1280.229,1.733,22.000,30.000,1920.000,1080.000,0,42.557,0.995,0.991,2.093,93.140,85.327
3,0.000,1266.711,1.733,22.000,30.000,1920.000,1080.000,0,42.593,0.995,0.991,1.889,93.120,85.308
4,0.000,2490.446,1.633,19.000,30.000,1920.000,1080.000,1,43.103,0.996,0.992,1.337,95.266,86.816
