representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,145.440,1.133,31.000,30.000,1280.000,720.000,0,40.298,0.987,0.984,26.240,75.623,71.176
1,0.733,310.892,1.133,28.000,30.000,1920.000,1080.000,0,42.025,0.993,0.989,12.900,86.684,75.294
0,1.700,191.092,1.833,31.000,30.000,1280.000,720.000,0,39.369,0.984,0.980,19.608,73.777,70.291
0,2.000,182.902,1.833,31.000,30.000,1280.000,720.000,0,39.378,0.984,0.981,18.088,74.381,70.527
0,1.033,212.575,1.833,31.000,30.000,1280.000,720.000,0,39.101,0.983,0.980,16.176,72.636,79.764
0,0.000,227.589,1.733,31.000,30.000,1280.000,720.000,0,38.936,0.982,0.979,20.815,71.559,75.673
0,0.000,203.562,1.733,34.000,30.000,1920.000,1080.000,0,38.294,0.981,0.978,12.290,77.768,75.577
1,0.000,273.780,1.733,31.000,30.000,1920.000,1080.000,0,39.674,0.987,0.984,8.485,84.514,82.731
0,0.000,170.718,1.733,31.000,30.000,1280.000,720.000,0,38.410,0.983,0.980,15.307,77.591,75.077
0,0.000,216.000,1.733,34.000,30.000,1920.000,1080.000,0,38.209,0.980,0.978,13.745,77.826,72.192
1,0.000,376.685,1.733,28.000,30.000,1920.000,1080.000,0,40.863,0.991,0.988,5.815,88.989,73.404
0,0.000,214.320,1.633,34.000,30.000,1920.000,1080.000,0,38.276,0.981,0.978,11.882,78.206,77.898
0,0.000,238.108,1.733,31.000,30.000,1280.000,720.000,0,38.512,0.980,0.977,13.575,74.268,63.558
0,0.000,206.575,1.733,31.000,30.000,1280.000,720.000,0,38.661,0.981,0.978,13.088,75.272,0.000
1,0.000,377.169,1.733,31.000,30.000,1920.000,1080.000,0,39.629,0.985,0.982,7.954,81.483,0.000
1,0.000,333.242,1.633,31.000,30.000,1920.000,1080.000,0,40.200,0.989,0.986,7.665,83.333,0.000
