representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,79.345,1.933,28.000,30.000,960.000,540.000,0,42.756,0.990,0.988,19.294,77.599,71.034
0,0.000,171.451,1.933,25.000,30.000,640.000,360.000,0,40.866,0.985,0.984,33.773,63.646,52.931
0,0.000,174.012,1.933,25.000,30.000,640.000,360.000,0,40.656,0.985,0.983,35.913,61.991,50.397
1,0.000,197.098,1.933,28.000,30.000,960.000,540.000,0,41.093,0.985,0.984,29.205,66.575,56.466
3,0.000,769.883,1.933,25.000,30.000,1920.000,1080.000,0,43.873,0.993,0.990,4.090,87.689,80.224
4,0.000,1126.920,1.933,22.000,30.000,1920.000,1080.000,0,44.523,0.994,0.991,2.212,91.588,85.121
4,0.000,706.030,1.933,22.000,30.000,1920.000,1080.000,0,45.027,0.994,0.992,2.874,91.872,86.517
5,4.200,3308.967,1.933,19.000,30.000,1920.000,1080.000,1,44.916,0.995,0.992,1.802,93.516,55.776
0,0.000,207.501,1.933,28.000,30.000,640.000,360.000,0,37.903,0.972,0.973,103.441,50.794,81.517
0,0.000,191.350,1.933,25.000,30.000,640.000,360.000,0,40.493,0.984,0.983,36.084,65.092,82.810
3,0.000,714.004,1.933,25.000,30.000,1920.000,1080.000,0,44.037,0.992,0.990,4.382,85.893,85.448
3,0.000,720.066,1.933,25.000,30.000,1920.000,1080.000,0,44.001,0.993,0.990,3.960,86.948,69.586
4,0.000,1025.669,1.933,22.000,30.000,1920.000,1080.000,0,44.782,0.994,0.991,2.666,90.868,0.000
4,0.000,1050.240,1.900,22.000,30.000,1920.000,1080.000,0,44.710,0.994,0.991,2.472,90.975,0.000
