representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,156.761,1.167,37.000,30.000,1280.000,720.000,0,32.946,0.982,0.977,11.267,65.918,46.286
0,0.000,168.521,1.167,34.000,30.000,960.000,540.000,0,32.268,0.980,0.974,16.103,60.601,44.943
2,0.000,299.912,1.733,34.000,30.000,1280.000,720.000,0,34.560,0.975,0.973,19.518,67.809,52.096
2,0.000,249.618,1.733,37.000,30.000,1280.000,720.000,0,32.812,0.957,0.956,128.373,56.869,42.096
4,0.000,830.072,1.733,31.000,30.000,1280.000,720.000,0,33.997,0.977,0.972,49.413,67.939,51.000
4,0.000,962.188,1.733,31.000,30.000,1280.000,720.000,0,32.844,0.974,0.967,56.608,65.071,48.942
5,0.000,1141.765,1.600,31.000,30.000,1920.000,1080.000,0,35.466,0.990,0.986,7.996,83.056,67.708
6,0.000,864.240,2.000,25.000,30.000,1920.000,1080.000,0,41.974,0.995,0.994,1.722,93.532,83.967
5,0.000,536.893,1.800,28.000,30.000,1920.000,1080.000,0,41.849,0.994,0.992,5.256,89.215,83.981
4,0.000,391.849,1.800,31.000,30.000,1920.000,1080.000,0,40.274,0.991,0.989,10.961,84.513,80.648
5,0.000,394.480,1.800,31.000,30.000,1920.000,1080.000,0,40.413,0.990,0.988,16.169,85.239,80.463
3,0.000,358.320,1.800,28.000,30.000,960.000,540.000,0,43.019,0.984,0.984,39.108,75.821,76.611
5,0.000,866.907,1.800,31.000,30.000,1920.000,1080.000,0,37.729,0.987,0.983,18.232,80.271,72.370
5,0.000,879.427,1.800,25.000,30.000,960.000,540.000,0,39.412,0.987,0.985,77.721,79.089,71.222
6,0.000,1025.778,1.800,19.000,30.000,1280.000,720.000,0,44.577,0.994,0.992,21.471,85.119,84.685
5,0.000,426.631,1.700,25.000,30.000,1280.000,720.000,0,42.271,0.991,0.988,14.475,84.097,83.176
