representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,169.868,1.833,31.000,30.000,640.000,360.000,0,32.128,0.940,0.939,77.257,37.169,39.145
0,0.100,241.715,1.833,31.000,30.000,640.000,360.000,0,32.182,0.911,0.913,146.695,28.577,33.455
0,0.000,185.008,1.767,31.000,30.000,640.000,360.000,0,31.033,0.935,0.933,98.849,35.943,34.792
0,0.000,234.268,2.000,31.000,30.000,480.000,270.000,0,32.718,0.932,0.941,526.616,33.539,20.000
0,0.000,293.243,1.967,28.000,30.000,480.000,270.000,0,34.416,0.939,0.947,268.008,37.627,28.034
0,0.000,174.907,1.500,28.000,30.000,480.000,270.000,0,34.164,0.908,0.914,246.441,28.028,35.156
4,0.000,512.969,1.967,25.000,30.000,640.000,360.000,0,38.092,0.969,0.973,74.120,60.639,47.373
4,0.000,498.769,1.967,25.000,30.000,640.000,360.000,0,38.816,0.975,0.977,74.081,64.127,54.237
6,0.000,766.670,1.233,22.000,30.000,640.000,360.000,0,39.546,0.976,0.978,65.234,71.549,61.162
5,0.000,557.487,1.200,25.000,30.000,640.000,360.000,0,38.490,0.973,0.975,78.284,68.888,55.556
5,0.000,529.624,1.867,25.000,30.000,640.000,360.000,0,38.166,0.976,0.978,65.084,64.788,53.232
5,0.000,721.402,1.700,31.000,30.000,1280.000,720.000,0,34.217,0.952,0.948,28.719,64.999,50.412
0,0.000,234.134,1.667,31.000,30.000,640.000,360.000,0,32.402,0.911,0.914,144.592,27.457,34.900
2,0.000,336.304,2.000,28.000,30.000,640.000,360.000,0,36.360,0.948,0.954,164.210,45.595,36.500
4,0.000,466.353,1.967,25.000,30.000,640.000,360.000,0,39.014,0.972,0.975,73.354,63.426,47.695
