representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,127.289,1.700,28.000,30.000,640.000,360.000,0,40.438,0.987,0.988,59.990,59.915,41.000
3,0.467,307.713,1.700,25.000,30.000,960.000,540.000,0,42.981,0.992,0.992,22.055,74.839,57.176
2,0.000,278.706,1.700,31.000,30.000,1280.000,720.000,0,40.880,0.985,0.987,39.905,63.310,46.627
2,0.000,294.376,1.700,28.000,30.000,960.000,540.000,0,40.640,0.983,0.985,46.899,62.343,45.451
2,0.000,305.586,1.700,28.000,30.000,960.000,540.000,0,40.670,0.983,0.985,58.229,64.134,43.451
2,0.000,273.211,1.667,28.000,30.000,960.000,540.000,0,40.802,0.990,0.990,20.891,68.981,38.200
2,0.000,343.933,1.900,28.000,30.000,960.000,540.000,0,39.831,0.989,0.989,35.132,63.053,40.035
2,0.000,378.960,1.900,28.000,30.000,960.000,540.000,0,39.615,0.988,0.988,32.054,64.834,41.404
4,0.000,409.655,1.900,28.000,30.000,1280.000,720.000,0,41.842,0.994,0.993,7.304,79.049,49.526
4,0.000,493.356,1.900,28.000,30.000,1280.000,720.000,0,41.900,0.994,0.993,6.053,78.388,47.684
4,0.000,444.223,1.900,28.000,30.000,1280.000,720.000,0,42.418,0.993,0.993,19.838,76.544,51.263
3,0.000,348.333,1.900,28.000,30.000,1280.000,720.000,0,42.569,0.993,0.993,11.840,77.404,55.526
4,0.000,321.966,1.900,28.000,30.000,1280.000,720.000,0,43.024,0.994,0.993,10.449,77.761,63.667
4,0.000,489.326,1.900,28.000,30.000,1280.000,720.000,0,42.047,0.991,0.991,13.922,74.975,52.526
3,0.000,337.327,1.767,28.000,30.000,960.000,540.000,0,41.063,0.990,0.990,14.427,69.460,31.094
