representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,217.926,1.417,37.000,24.000,960.000,540.000,0,26.831,0.895,0.908,132.704,40.718,31.147
0,0.000,223.996,1.417,37.000,24.000,960.000,540.000,0,26.663,0.891,0.904,155.455,39.765,29.059
3,0.000,490.368,1.750,31.000,24.000,640.000,360.000,0,32.287,0.909,0.929,517.209,50.255,26.548
3,0.000,411.630,1.750,28.000,24.000,640.000,360.000,0,34.231,0.938,0.951,118.717,56.554,39.667
4,0.000,720.049,1.792,28.000,24.000,640.000,360.000,0,32.523,0.925,0.942,165.202,59.822,37.884
4,0.000,937.724,1.792,28.000,24.000,640.000,360.000,0,31.202,0.900,0.922,211.989,56.300,32.256
3,0.000,677.782,1.792,34.000,24.000,960.000,540.000,0,29.076,0.882,0.904,305.585,48.421,28.209
4,0.000,776.394,1.792,34.000,24.000,1280.000,720.000,0,28.236,0.919,0.928,71.998,53.826,37.326
4,0.000,889.375,1.792,34.000,24.000,1280.000,720.000,0,28.084,0.912,0.923,80.291,53.434,36.860
4,0.000,1083.744,1.667,34.000,24.000,1280.000,720.000,0,28.006,0.901,0.915,101.167,52.540,33.900
4,0.000,685.395,1.250,25.000,24.000,640.000,360.000,0,35.580,0.949,0.955,100.571,61.093,64.367
5,0.000,718.393,1.917,28.000,24.000,960.000,540.000,0,35.181,0.952,0.960,102.281,72.611,58.717
5,0.000,529.102,1.292,31.000,24.000,1280.000,720.000,0,35.584,0.973,0.977,45.463,69.262,56.677
4,0.000,744.368,0.500,25.000,24.000,640.000,360.000,0,34.640,0.946,0.953,87.693,63.510,63.667
3,0.000,403.443,1.583,28.000,24.000,640.000,360.000,0,35.347,0.951,0.959,196.800,62.558,60.842
5,0.000,706.647,1.292,31.000,24.000,1280.000,720.000,0,33.545,0.947,0.954,46.090,69.100,56.645
5,0.000,589.222,1.250,31.000,24.000,1280.000,720.000,0,33.310,0.953,0.958,35.942,70.726,57.533
5,0.000,615.435,0.958,37.000,24.000,1920.000,1080.000,0,36.163,0.963,0.970,98.846,56.805,49.696
