representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,148.899,1.933,37.000,30.000,640.000,360.000,0,26.600,0.822,0.822,427.005,22.555,18.397
4,0.000,1175.839,1.933,34.000,30.000,1280.000,720.000,0,27.225,0.835,0.820,198.638,44.318,18.086
3,0.000,933.120,1.933,37.000,30.000,1280.000,720.000,0,25.276,0.749,0.743,440.029,34.578,15.034
3,0.400,1017.426,1.933,37.000,30.000,1280.000,720.000,0,25.354,0.730,0.730,491.900,33.533,14.983
3,0.800,802.134,1.933,34.000,30.000,960.000,540.000,0,27.210,0.826,0.826,262.226,37.340,21.207
2,0.033,594.492,1.933,34.000,30.000,960.000,540.000,0,27.230,0.867,0.849,139.713,40.556,30.931
2,0.000,514.023,1.533,31.000,30.000,960.000,540.000,0,32.612,0.913,0.913,122.367,49.016,36.130
3,0.000,646.638,1.533,31.000,30.000,960.000,540.000,0,32.542,0.908,0.909,158.580,46.322,30.935
2,0.000,634.993,1.533,31.000,30.000,960.000,540.000,0,33.374,0.928,0.929,136.206,49.415,36.000
4,0.000,652.756,1.467,34.000,30.000,1280.000,720.000,0,33.806,0.921,0.925,188.673,53.973,47.205
5,0.000,954.009,1.700,31.000,30.000,1280.000,720.000,0,35.147,0.944,0.946,79.288,61.680,49.824
5,0.000,954.842,1.700,31.000,30.000,1280.000,720.000,0,34.797,0.942,0.940,54.817,62.413,57.137
6,0.000,1244.654,1.700,28.000,30.000,1280.000,720.000,0,37.340,0.969,0.968,29.517,74.647,57.373
4,0.000,689.129,1.700,28.000,30.000,960.000,540.000,0,35.510,0.954,0.953,51.979,66.485,66.412
6,0.000,794.190,1.600,31.000,30.000,1920.000,1080.000,0,39.134,0.980,0.977,20.944,80.269,17.021
