representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,169.868,1.833,31.000,30.000,640.000,360.000,0,32.128,0.940,0.939,77.257,37.169,39.164
6,0.000,1065.334,1.833,28.000,30.000,1280.000,720.000,0,35.610,0.961,0.956,26.921,68.741,55.600
7,0.000,1131.659,1.767,31.000,30.000,1920.000,1080.000,0,36.222,0.971,0.967,18.017,81.183,63.981
6,0.567,982.576,2.000,22.000,30.000,640.000,360.000,0,38.551,0.980,0.981,56.133,74.792,55.650
4,0.000,643.228,1.967,25.000,30.000,640.000,360.000,0,37.328,0.966,0.969,96.692,59.192,51.746
5,0.500,754.501,1.500,25.000,30.000,960.000,540.000,0,38.026,0.972,0.967,41.099,66.459,55.800
4,0.000,512.969,1.967,25.000,30.000,640.000,360.000,0,38.092,0.969,0.973,74.008,60.639,51.559
4,0.000,498.769,1.967,25.000,30.000,640.000,360.000,0,38.816,0.975,0.977,74.081,64.127,57.695
6,0.000,766.670,1.233,22.000,30.000,640.000,360.000,0,39.546,0.976,0.978,65.234,71.549,62.892
6,0.000,791.827,1.200,22.000,30.000,640.000,360.000,0,39.698,0.980,0.981,44.721,78.121,67.306
7,0.000,941.649,1.867,25.000,30.000,960.000,540.000,0,40.079,0.984,0.984,34.062,77.923,60.054
5,0.000,721.402,1.700,31.000,30.000,1280.000,720.000,0,34.217,0.952,0.948,28.708,64.999,52.039
5,0.000,1039.507,1.667,28.000,30.000,1280.000,720.000,0,35.791,0.960,0.956,25.832,67.658,60.560
7,0.000,953.240,2.000,25.000,30.000,960.000,540.000,0,39.518,0.976,0.977,47.938,70.017,60.433
7,0.000,830.184,1.967,25.000,30.000,960.000,540.000,0,40.861,0.981,0.982,41.040,75.580,30.712
