representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,145.440,1.133,31.000,30.000,1280.000,720.000,0,40.298,0.987,0.984,26.240,75.623,71.176
0,0.000,162.106,1.133,28.000,30.000,1280.000,720.000,0,41.311,0.991,0.987,17.171,82.123,75.265
0,0.000,191.092,1.833,31.000,30.000,1280.000,720.000,0,39.369,0.984,0.980,19.608,73.777,71.473
0,0.000,182.902,1.833,31.000,30.000,1280.000,720.000,0,39.378,0.984,0.981,18.088,74.381,70.691
1,0.000,541.584,1.833,28.000,30.000,1920.000,1080.000,0,41.056,0.990,0.987,6.482,84.857,78.255
1,0.000,452.977,1.733,25.000,30.000,1280.000,720.000,0,40.927,0.991,0.987,7.186,83.813,78.615
2,0.000,561.974,1.733,25.000,30.000,1920.000,1080.000,0,41.941,0.994,0.990,3.252,92.007,84.385
2,0.000,562.043,1.733,25.000,30.000,1920.000,1080.000,0,41.919,0.994,0.990,3.254,92.162,85.000
1,0.000,406.643,1.733,28.000,30.000,1920.000,1080.000,0,40.857,0.991,0.988,5.484,88.795,83.962
1,0.000,389.174,1.733,28.000,30.000,1920.000,1080.000,0,40.839,0.991,0.988,5.029,88.894,83.654
2,0.000,565.629,1.733,25.000,30.000,1920.000,1080.000,0,41.896,0.993,0.990,3.502,91.925,84.904
1,0.000,387.389,1.633,28.000,30.000,1920.000,1080.000,0,40.888,0.991,0.988,4.801,89.066,84.041
1,0.000,441.942,1.733,31.000,30.000,1920.000,1080.000,0,39.486,0.984,0.981,8.310,81.014,78.077
2,0.000,777.143,1.733,25.000,30.000,1920.000,1080.000,0,41.692,0.993,0.989,3.309,90.536,83.019
1,0.000,377.169,1.733,31.000,30.000,1920.000,1080.000,0,39.629,0.985,0.982,7.814,81.483,78.500
2,0.000,669.889,1.633,25.000,30.000,1920.000,1080.000,0,41.923,0.994,0.990,3.023,91.418,83.918
