representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,243.917,1.667,34.000,30.000,640.000,360.000,0,28.297,0.918,0.918,181.591,40.017,22.140
2,0.000,364.670,1.667,37.000,30.000,1280.000,720.000,0,31.266,0.957,0.955,88.105,59.057,43.380
8,0.000,986.490,1.600,28.000,30.000,1920.000,1080.000,0,39.646,0.994,0.992,11.687,89.843,80.167
8,0.000,1348.178,1.967,28.000,30.000,1920.000,1080.000,0,38.794,0.991,0.988,6.017,84.571,77.068
8,0.000,1220.620,1.967,28.000,30.000,1920.000,1080.000,0,38.913,0.991,0.988,6.373,84.967,76.390
8,0.000,1369.464,1.967,28.000,30.000,1920.000,1080.000,0,39.007,0.991,0.989,7.507,84.633,75.898
8,0.000,926.766,1.967,28.000,30.000,1920.000,1080.000,0,39.900,0.993,0.991,17.525,86.600,79.153
7,0.000,1096.076,1.900,28.000,30.000,1920.000,1080.000,0,40.439,0.993,0.991,10.146,86.750,78.982
5,0.000,691.781,1.033,28.000,30.000,1280.000,720.000,0,38.638,0.983,0.981,12.568,78.622,67.742
5,0.000,496.126,1.033,28.000,30.000,1280.000,720.000,0,39.268,0.985,0.984,14.117,79.150,67.161
7,0.000,2580.454,1.867,31.000,30.000,1920.000,1080.000,0,33.070,0.956,0.950,86.826,56.409,51.357
5,0.000,1888.719,1.867,28.000,30.000,1280.000,720.000,0,33.051,0.959,0.952,84.381,55.974,47.429
6,0.000,2101.586,1.867,28.000,30.000,1280.000,720.000,0,32.558,0.955,0.948,78.961,56.050,46.786
5,0.000,1454.010,1.867,34.000,30.000,1920.000,1080.000,0,31.643,0.920,0.916,174.563,41.971,37.179
5,0.000,1289.734,1.867,34.000,30.000,1920.000,1080.000,0,32.092,0.922,0.919,136.926,46.120,40.018
7,0.000,2401.484,1.833,31.000,30.000,1920.000,1080.000,0,33.463,0.954,0.949,73.041,59.315,51.745
