representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,148.899,1.933,37.000,30.000,640.000,360.000,0,26.600,0.822,0.822,427.005,22.555,18.397
0,0.000,226.684,1.933,37.000,30.000,640.000,360.000,0,24.398,0.686,0.692,1066.776,17.761,12.466
0,0.000,182.048,1.933,40.000,30.000,640.000,360.000,0,22.801,0.594,0.609,1909.334,14.981,9.121
1,0.000,394.531,1.933,40.000,30.000,960.000,540.000,0,23.742,0.631,0.644,1154.822,22.090,10.897
5,0.000,2012.950,1.933,31.000,30.000,1280.000,720.000,0,29.708,0.910,0.899,82.685,58.864,30.793
4,0.000,967.932,1.933,34.000,30.000,1280.000,720.000,0,28.454,0.904,0.883,86.189,52.040,30.759
4,0.000,843.240,1.533,31.000,30.000,1280.000,720.000,0,33.672,0.926,0.925,79.716,58.180,41.804
5,0.000,1092.172,1.533,31.000,30.000,1280.000,720.000,0,33.485,0.924,0.923,103.479,55.781,40.478
6,0.000,1544.431,1.533,28.000,30.000,1280.000,720.000,0,35.756,0.960,0.957,46.554,69.935,49.152
7,0.000,1996.004,1.467,31.000,30.000,1920.000,1080.000,0,36.691,0.958,0.957,55.723,75.520,56.114
8,0.000,1975.591,1.700,31.000,30.000,1920.000,1080.000,0,36.698,0.958,0.958,42.474,73.704,59.000
8,0.000,2077.360,1.700,25.000,30.000,1280.000,720.000,0,37.406,0.976,0.972,15.352,81.898,69.412
4,0.000,790.085,1.700,28.000,30.000,960.000,540.000,0,36.098,0.959,0.959,45.768,64.342,54.882
6,0.000,1103.242,1.700,28.000,30.000,1280.000,720.000,0,36.734,0.964,0.963,32.572,75.223,62.098
6,0.000,794.190,1.600,31.000,30.000,1920.000,1080.000,0,39.134,0.980,0.977,20.840,80.269,72.250
