representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,217.926,1.417,37.000,24.000,960.000,540.000,0,26.831,0.895,0.908,132.704,40.718,31.147
2,0.000,357.380,1.417,37.000,24.000,1280.000,720.000,0,28.047,0.924,0.932,103.303,51.308,38.000
4,0.000,684.160,1.750,28.000,24.000,640.000,360.000,0,34.016,0.935,0.950,298.570,61.399,37.595
4,0.000,579.150,1.750,25.000,24.000,640.000,360.000,0,35.587,0.955,0.964,64.610,67.110,49.619
4,0.000,720.049,1.792,28.000,24.000,640.000,360.000,0,32.523,0.925,0.942,165.166,59.822,38.860
4,0.000,937.724,1.792,28.000,24.000,640.000,360.000,0,31.202,0.900,0.922,211.989,56.300,32.256
3,0.000,677.782,1.792,34.000,24.000,960.000,540.000,0,29.076,0.882,0.904,305.585,48.421,28.209
4,0.000,776.394,1.792,34.000,24.000,1280.000,720.000,0,28.236,0.919,0.928,71.998,53.826,37.326
6,0.000,1312.007,1.792,31.000,24.000,1280.000,720.000,0,29.619,0.943,0.948,41.133,65.275,47.651
6,0.000,1598.328,1.667,31.000,24.000,1280.000,720.000,0,29.610,0.936,0.943,51.071,65.119,45.925
7,0.000,1229.677,1.250,25.000,24.000,960.000,540.000,0,36.710,0.963,0.966,48.527,74.610,70.433
5,0.000,718.393,1.917,28.000,24.000,960.000,540.000,0,35.181,0.952,0.960,101.979,72.611,59.130
7,0.000,940.280,1.292,31.000,24.000,1920.000,1080.000,0,38.054,0.981,0.983,23.961,78.645,66.355
7,0.000,1353.920,0.500,25.000,24.000,960.000,540.000,0,35.934,0.960,0.964,44.356,78.009,71.417
7,0.000,1078.363,1.583,34.000,24.000,1920.000,1080.000,0,37.346,0.956,0.964,98.127,71.468,68.553
6,0.000,915.103,1.292,34.000,24.000,1920.000,1080.000,0,33.758,0.946,0.954,47.626,69.456,58.323
7,0.000,1100.141,1.250,31.000,24.000,1920.000,1080.000,0,35.321,0.971,0.973,18.985,81.992,68.400
8,0.000,1065.951,0.958,31.000,24.000,1920.000,1080.000,0,39.420,0.981,0.984,27.406,78.057,68.826
