representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,79.345,1.933,28.000,30.000,960.000,540.000,0,42.756,0.990,0.988,19.294,77.599,71.034
2,0.000,457.705,1.933,25.000,30.000,1280.000,720.000,0,42.953,0.991,0.988,8.963,81.249,74.034
4,0.000,1358.367,1.933,22.000,30.000,1920.000,1080.000,0,44.469,0.994,0.991,2.089,90.161,83.224
3,0.000,786.790,1.933,25.000,30.000,1920.000,1080.000,0,43.852,0.993,0.990,4.556,86.321,82.155
2,0.000,418.407,1.933,25.000,30.000,1280.000,720.000,0,42.931,0.991,0.989,7.878,82.513,77.121
3,0.000,678.811,1.933,25.000,30.000,1920.000,1080.000,0,43.871,0.993,0.990,3.842,88.531,82.552
3,0.000,350.863,1.933,25.000,30.000,1920.000,1080.000,0,44.548,0.994,0.991,4.312,89.276,85.000
3,0.000,659.851,1.933,28.000,30.000,1920.000,1080.000,0,42.807,0.991,0.988,12.149,81.763,76.862
2,0.000,537.476,1.933,25.000,30.000,960.000,540.000,0,40.927,0.986,0.984,24.965,73.779,64.397
4,0.000,1520.462,1.933,22.000,30.000,1920.000,1080.000,0,44.424,0.994,0.991,2.842,90.904,83.431
3,0.000,714.004,1.933,25.000,30.000,1920.000,1080.000,0,44.037,0.992,0.990,4.279,85.893,82.310
1,0.000,180.079,1.933,28.000,30.000,960.000,540.000,0,41.337,0.986,0.985,23.676,68.677,62.069
5,0.000,2700.463,1.933,19.000,30.000,1920.000,1080.000,1,45.079,0.995,0.992,1.530,93.134,84.672
4,0.000,1050.240,1.900,22.000,30.000,1920.000,1080.000,0,44.710,0.994,0.991,2.467,90.975,85.982
