representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,127.289,1.700,28.000,30.000,640.000,360.000,0,40.438,0.987,0.988,59.990,59.915,41.020
0,0.000,127.285,1.700,28.000,30.000,640.000,360.000,0,39.855,0.986,0.987,57.305,57.620,37.373
2,0.000,278.706,1.700,31.000,30.000,1280.000,720.000,0,40.880,0.985,0.987,40.348,63.310,45.392
1,0.000,209.289,1.700,31.000,30.000,960.000,540.000,0,39.309,0.978,0.981,73.967,52.756,36.627
1,0.167,224.955,1.700,31.000,30.000,960.000,540.000,0,39.342,0.978,0.981,89.568,54.785,34.824
0,0.000,149.381,1.667,28.000,30.000,640.000,360.000,0,38.491,0.987,0.987,38.237,53.229,22.240
0,0.000,192.779,1.900,28.000,30.000,640.000,360.000,0,37.576,0.984,0.985,61.726,46.859,24.421
0,0.000,212.072,1.900,28.000,30.000,640.000,360.000,0,37.301,0.983,0.984,60.735,48.998,23.772
1,0.000,193.512,1.900,31.000,30.000,960.000,540.000,0,38.942,0.991,0.991,21.437,63.114,29.544
2,0.000,231.604,1.900,25.000,30.000,640.000,360.000,0,39.250,0.993,0.992,10.809,64.625,28.982
2,0.000,299.149,1.900,28.000,30.000,960.000,540.000,0,40.849,0.992,0.991,32.394,68.359,39.579
0,0.000,120.211,1.900,28.000,30.000,640.000,360.000,0,38.984,0.990,0.990,36.118,56.206,28.649
1,0.000,157.811,1.900,31.000,30.000,960.000,540.000,0,40.442,0.991,0.991,29.228,63.453,44.158
4,0.000,489.326,1.900,28.000,30.000,1280.000,720.000,0,42.047,0.991,0.991,13.994,74.975,54.316
3,0.000,337.327,1.767,28.000,30.000,960.000,540.000,0,41.063,0.990,0.990,14.427,69.460,38.811
