representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,79.345,1.933,28.000,30.000,960.000,540.000,0,42.756,0.990,0.988,19.294,77.599,71.034
0,0.000,171.451,1.933,25.000,30.000,640.000,360.000,0,40.866,0.985,0.984,33.773,63.646,52.931
0,0.000,174.012,1.933,25.000,30.000,640.000,360.000,0,40.656,0.985,0.983,35.913,61.991,50.397
1,0.000,197.098,1.933,28.000,30.000,960.000,540.000,0,41.093,0.985,0.984,29.205,66.575,56.466
4,0.000,1274.946,1.933,22.000,30.000,1920.000,1080.000,0,44.538,0.994,0.991,2.204,91.122,82.259
4,0.000,1126.920,1.933,22.000,30.000,1920.000,1080.000,0,44.523,0.994,0.991,2.195,91.588,85.500
4,0.000,706.030,1.933,22.000,30.000,1920.000,1080.000,0,45.027,0.994,0.992,2.874,91.872,86.500
5,0.000,3308.967,1.933,19.000,30.000,1920.000,1080.000,1,44.916,0.995,0.992,1.802,93.516,86.879
0,0.000,207.501,1.933,28.000,30.000,640.000,360.000,0,37.903,0.972,0.973,103.441,50.794,41.517
3,0.000,951.604,1.933,25.000,30.000,1920.000,1080.000,0,43.707,0.992,0.990,5.427,87.386,78.690
4,0.000,2906.011,1.933,19.000,30.000,1920.000,1080.000,0,45.031,0.994,0.992,1.155,92.284,86.397
3,0.000,720.066,1.933,25.000,30.000,1920.000,1080.000,0,44.001,0.993,0.990,3.946,86.948,82.897
4,0.000,1025.669,1.933,22.000,30.000,1920.000,1080.000,0,44.782,0.994,0.991,2.666,90.868,85.362
4,0.000,1050.240,1.900,22.000,30.000,1920.000,1080.000,0,44.710,0.994,0.991,2.472,90.975,85.719
