representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,219.002,1.633,31.000,30.000,640.000,360.000,0,32.714,0.876,0.881,263.414,34.496,38.082
5,0.000,1001.339,1.633,28.000,30.000,1280.000,720.000,0,36.379,0.955,0.949,34.358,70.454,62.143
5,0.000,1010.904,1.633,28.000,30.000,1280.000,720.000,0,36.329,0.954,0.948,30.869,70.107,64.204
6,0.200,1072.923,1.567,28.000,30.000,1280.000,720.000,0,36.287,0.955,0.949,32.254,71.839,64.213
6,0.000,699.154,1.867,31.000,30.000,1920.000,1080.000,0,37.539,0.985,0.981,25.451,82.401,77.304
6,1.000,788.113,1.867,31.000,30.000,1920.000,1080.000,0,37.391,0.984,0.980,25.948,81.424,75.036
4,0.000,439.423,1.867,31.000,30.000,1280.000,720.000,0,36.044,0.978,0.974,41.246,74.087,71.839
4,0.000,453.291,1.867,31.000,30.000,1280.000,720.000,0,36.083,0.977,0.974,47.471,73.343,74.071
5,0.000,629.730,1.867,28.000,30.000,1280.000,720.000,0,37.471,0.984,0.980,28.393,80.351,77.214
5,0.000,608.760,1.867,28.000,30.000,1280.000,720.000,0,37.656,0.984,0.980,28.892,79.767,78.875
7,0.000,1082.640,1.867,28.000,30.000,1920.000,1080.000,0,39.064,0.988,0.983,17.425,85.577,81.125
6,0.000,846.206,1.867,25.000,30.000,1280.000,720.000,0,38.950,0.987,0.983,16.484,85.347,80.250
7,0.000,1129.170,1.867,28.000,30.000,1920.000,1080.000,0,39.086,0.986,0.982,17.738,85.619,79.393
6,0.000,755.661,1.867,25.000,30.000,1280.000,720.000,0,39.170,0.987,0.982,16.974,85.638,78.982
6,0.000,789.013,1.867,25.000,30.000,1280.000,720.000,0,39.175,0.987,0.982,15.504,85.215,28.214
