representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,217.926,1.417,37.000,24.000,960.000,540.000,0,26.831,0.895,0.908,132.704,40.718,31.147
0,0.000,223.996,1.417,37.000,24.000,960.000,540.000,0,26.663,0.891,0.904,155.455,39.765,29.059
0,3.875,347.287,1.750,34.000,24.000,640.000,360.000,0,30.607,0.878,0.901,870.843,39.826,16.619
0,2.708,209.248,1.750,34.000,24.000,640.000,360.000,0,31.143,0.890,0.909,382.066,35.142,17.738
0,0.000,264.705,1.792,37.000,24.000,640.000,360.000,0,27.473,0.822,0.857,1020.023,30.994,18.884
0,0.000,320.796,1.792,37.000,24.000,640.000,360.000,0,26.485,0.776,0.816,1398.832,27.390,17.884
0,0.000,254.248,1.792,37.000,24.000,640.000,360.000,0,26.058,0.787,0.824,1096.367,27.968,47.767
0,0.000,324.279,1.792,37.000,24.000,960.000,540.000,0,25.525,0.832,0.859,216.818,31.150,44.465
1,0.000,371.301,1.792,37.000,24.000,960.000,540.000,0,25.360,0.821,0.850,262.931,30.900,55.419
1,0.000,450.283,1.667,37.000,24.000,960.000,540.000,0,25.166,0.802,0.837,325.291,29.586,60.225
2,0.000,486.342,1.250,28.000,24.000,640.000,360.000,0,34.485,0.932,0.941,187.168,50.570,56.433
2,0.000,393.529,1.917,28.000,24.000,640.000,360.000,0,33.352,0.927,0.941,185.049,56.898,58.022
5,0.000,529.102,1.292,31.000,24.000,1280.000,720.000,0,35.584,0.973,0.977,45.584,69.262,13.000
2,0.000,523.872,0.500,28.000,24.000,640.000,360.000,0,33.434,0.928,0.939,158.975,53.386,0.000
3,0.000,403.443,1.583,28.000,24.000,640.000,360.000,0,35.347,0.951,0.959,196.931,62.558,0.000
5,0.000,706.647,1.292,31.000,24.000,1280.000,720.000,0,33.545,0.947,0.954,46.090,69.100,0.000
5,0.000,589.222,1.250,31.000,24.000,1280.000,720.000,0,33.310,0.953,0.958,35.942,70.726,0.000
6,0.000,803.111,0.958,34.000,24.000,1920.000,1080.000,0,37.829,0.973,0.979,54.232,68.627,0.000
