representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,156.761,1.167,37.000,30.000,1280.000,720.000,0,32.946,0.982,0.977,11.267,65.918,46.286
0,0.000,168.521,1.167,34.000,30.000,960.000,540.000,0,32.268,0.980,0.974,16.103,60.601,44.971
4,0.000,406.223,1.733,37.000,30.000,1920.000,1080.000,0,34.817,0.975,0.973,19.420,69.059,53.750
5,0.000,906.069,1.733,31.000,30.000,1920.000,1080.000,0,37.744,0.987,0.985,30.872,82.258,71.885
4,0.000,830.072,1.733,31.000,30.000,1280.000,720.000,0,33.997,0.977,0.972,48.516,67.939,54.577
5,0.000,1354.486,1.733,34.000,30.000,1920.000,1080.000,0,33.469,0.974,0.968,60.697,68.494,52.404
5,0.000,1141.765,1.600,31.000,30.000,1920.000,1080.000,0,35.466,0.990,0.986,7.991,83.056,68.208
5,0.000,403.392,2.000,31.000,30.000,1920.000,1080.000,0,38.596,0.992,0.990,4.481,87.611,77.283
4,0.000,284.760,1.800,28.000,30.000,1280.000,720.000,0,40.228,0.991,0.989,8.244,83.446,80.111
4,0.000,391.849,1.800,31.000,30.000,1920.000,1080.000,0,40.274,0.991,0.989,11.037,84.513,80.074
5,0.000,394.480,1.800,31.000,30.000,1920.000,1080.000,0,40.413,0.990,0.988,16.169,85.239,80.481
3,0.000,358.320,1.800,28.000,30.000,960.000,540.000,0,43.019,0.984,0.984,39.108,75.821,76.630
3,0.000,469.156,1.800,31.000,30.000,1280.000,720.000,0,35.817,0.981,0.977,30.038,69.951,63.648
5,0.000,879.427,1.800,25.000,30.000,960.000,540.000,0,39.412,0.987,0.985,77.827,79.089,69.889
6,0.000,1025.778,1.800,19.000,30.000,1280.000,720.000,0,44.577,0.994,0.992,21.471,85.119,84.685
6,0.000,1402.824,1.700,22.000,30.000,1920.000,1080.000,0,43.401,0.994,0.991,5.495,92.194,84.725
