representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,270.272,1.627,37.000,23.976,640.000,360.000,0,26.856,0.808,0.829,784.441,28.976,15.795
1,0.000,394.412,1.627,34.000,23.976,640.000,360.000,0,28.873,0.878,0.889,374.158,40.715,18.359
6,0.000,1169.085,1.668,28.000,23.976,960.000,540.000,0,34.852,0.967,0.966,42.135,69.388,45.850
7,0.000,1102.758,1.668,31.000,23.976,1280.000,720.000,0,34.326,0.966,0.963,47.603,70.813,51.825
8,0.000,1935.517,1.668,28.000,23.976,1280.000,720.000,0,35.422,0.970,0.967,35.115,77.337,59.950
8,0.000,1067.883,1.835,28.000,23.976,1280.000,720.000,0,38.385,0.981,0.980,17.846,86.872,68.795
9,0.000,1683.487,1.835,25.000,23.976,1280.000,720.000,1,39.464,0.986,0.985,11.347,89.022,76.909
7,0.000,1277.591,1.835,25.000,23.976,960.000,540.000,0,38.130,0.986,0.985,24.128,83.412,75.591
8,0.000,1376.965,1.835,25.000,23.976,960.000,540.000,0,37.984,0.986,0.984,20.386,84.640,74.727
7,0.000,1303.925,1.835,22.000,23.976,640.000,360.000,0,37.245,0.979,0.979,29.643,79.179,64.023
9,0.000,1897.284,1.835,22.000,23.976,960.000,540.000,1,40.049,0.990,0.989,13.557,98.186,77.614
7,0.000,1008.684,1.835,22.000,23.976,640.000,360.000,0,38.102,0.986,0.985,22.765,91.023,68.250
7,0.000,1608.626,1.835,28.000,23.976,960.000,540.000,0,33.440,0.966,0.962,50.203,72.126,54.682
8,0.000,2145.370,1.835,28.000,23.976,1280.000,720.000,0,34.711,0.981,0.976,20.655,83.113,64.614
8,0.000,2107.938,1.627,28.000,23.976,1280.000,720.000,0,34.656,0.982,0.977,19.562,82.185,67.051
