representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,197.255,1.933,37.000,30.000,960.000,540.000,0,30.525,0.948,0.947,184.743,53.327,45.500
0,0.033,231.968,1.933,31.000,30.000,640.000,360.000,0,31.026,0.953,0.951,186.293,53.736,45.224
0,0.000,217.680,1.933,31.000,30.000,640.000,360.000,0,31.909,0.955,0.954,159.843,54.873,47.931
1,0.000,213.373,1.867,28.000,30.000,640.000,360.000,0,35.102,0.973,0.972,79.100,65.224,62.393
4,0.000,416.867,1.900,28.000,30.000,1280.000,720.000,0,38.880,0.988,0.986,18.047,82.118,80.965
5,0.000,683.575,1.900,28.000,30.000,1920.000,1080.000,0,40.693,0.991,0.989,9.637,87.167,85.544
4,0.000,363.530,1.833,28.000,30.000,1280.000,720.000,0,39.342,0.988,0.986,15.832,83.240,84.055
5,0.000,886.780,1.600,28.000,30.000,1920.000,1080.000,0,41.973,0.992,0.990,8.680,85.160,83.875
4,0.000,460.970,1.600,28.000,30.000,1280.000,720.000,0,40.307,0.988,0.986,16.475,80.884,80.312
4,0.000,662.027,1.567,28.000,30.000,1280.000,720.000,0,38.574,0.984,0.982,24.113,80.740,80.766
4,0.000,386.625,1.567,28.000,30.000,1280.000,720.000,0,39.450,0.988,0.986,19.185,83.042,82.915
1,0.000,235.558,1.700,25.000,30.000,640.000,360.000,0,38.874,0.982,0.981,27.566,69.700,64.569
2,0.000,291.955,1.667,28.000,30.000,960.000,540.000,0,39.662,0.983,0.982,28.963,74.645,70.580
4,0.000,698.263,1.867,28.000,30.000,1280.000,720.000,0,37.992,0.985,0.983,21.697,81.512,78.946
4,0.000,773.112,1.333,28.000,30.000,1280.000,720.000,0,38.030,0.984,0.982,16.890,82.418,79.400
4,0.000,633.564,1.333,28.000,30.000,1280.000,720.000,0,38.612,0.986,0.984,16.000,81.953,79.275
