representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,197.255,1.933,37.000,30.000,960.000,540.000,0,30.525,0.948,0.947,184.743,53.327,45.500
0,0.633,231.968,1.933,31.000,30.000,640.000,360.000,0,31.026,0.953,0.951,186.293,53.736,46.103
0,1.967,217.680,1.933,31.000,30.000,640.000,360.000,0,31.909,0.955,0.954,159.843,54.873,56.069
0,1.933,155.901,1.867,31.000,30.000,640.000,360.000,0,33.807,0.962,0.962,126.114,56.101,69.500
0,0.000,127.036,1.900,31.000,30.000,640.000,360.000,0,34.305,0.965,0.966,81.948,58.789,66.877
0,0.000,157.928,1.900,28.000,30.000,640.000,360.000,0,35.991,0.977,0.976,38.110,67.866,73.000
0,0.000,109.697,1.833,31.000,30.000,640.000,360.000,0,34.974,0.968,0.968,59.511,61.554,77.873
2,0.000,328.025,1.600,28.000,30.000,960.000,540.000,0,38.896,0.983,0.982,25.088,73.342,81.083
3,0.000,347.720,1.600,31.000,30.000,1280.000,720.000,0,38.866,0.983,0.982,28.343,74.346,78.188
4,0.000,662.027,1.567,28.000,30.000,1280.000,720.000,0,38.574,0.984,0.982,24.123,80.740,67.596
2,0.000,268.468,1.567,28.000,30.000,960.000,540.000,0,38.376,0.984,0.983,25.110,78.775,72.340
4,0.000,446.066,1.700,28.000,30.000,1280.000,720.000,0,40.612,0.987,0.986,17.262,78.746,79.608
1,0.000,230.784,1.667,25.000,30.000,640.000,360.000,0,39.068,0.982,0.981,29.569,71.165,80.980
4,0.000,698.263,1.867,28.000,30.000,1280.000,720.000,0,37.992,0.985,0.983,21.701,81.512,0.000
4,0.000,773.112,1.333,28.000,30.000,1280.000,720.000,0,38.030,0.984,0.982,16.890,82.418,0.000
4,0.000,633.564,1.333,28.000,30.000,1280.000,720.000,0,38.612,0.986,0.984,16.000,81.953,0.000
