representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,270.272,1.627,37.000,23.976,640.000,360.000,0,26.856,0.808,0.829,784.441,28.976,15.795
0,0.000,277.660,1.627,37.000,23.976,640.000,360.000,0,27.205,0.829,0.849,692.280,31.705,15.692
0,0.000,301.494,1.668,34.000,23.976,640.000,360.000,0,29.630,0.889,0.902,326.530,32.434,17.775
0,0.000,263.271,1.668,34.000,23.976,640.000,360.000,0,29.593,0.891,0.900,294.391,35.741,20.200
0,0.000,294.287,1.668,34.000,23.976,640.000,360.000,0,29.196,0.866,0.878,379.712,33.791,18.825
3,0.000,387.950,1.835,28.000,23.976,640.000,360.000,0,35.179,0.955,0.958,57.899,66.642,41.068
4,0.000,594.174,1.835,25.000,23.976,640.000,360.000,0,36.123,0.966,0.966,36.208,69.317,53.386
6,0.000,934.511,1.835,28.000,23.976,960.000,540.000,0,36.405,0.978,0.978,45.212,74.245,65.136
6,0.000,805.172,1.835,25.000,23.976,640.000,360.000,0,35.681,0.974,0.973,41.053,71.731,59.568
6,0.000,953.160,1.835,25.000,23.976,640.000,360.000,0,35.601,0.967,0.970,57.065,69.246,53.591
6,0.000,828.664,1.835,25.000,23.976,640.000,360.000,0,36.144,0.974,0.976,51.249,79.004,53.841
6,0.000,756.775,1.835,25.000,23.976,640.000,360.000,0,36.492,0.978,0.979,43.967,82.089,58.614
5,0.000,1142.392,1.835,31.000,23.976,960.000,540.000,0,31.600,0.946,0.944,97.231,60.359,42.318
1,0.000,396.838,1.835,34.000,23.976,640.000,360.000,0,27.485,0.884,0.889,249.519,35.715,20.864
2,0.000,572.459,1.627,31.000,23.976,640.000,360.000,0,29.018,0.920,0.918,130.370,43.847,26.897
