representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,219.002,1.633,31.000,30.000,640.000,360.000,0,32.714,0.876,0.881,263.414,34.496,38.082
2,0.000,400.531,1.633,31.000,30.000,960.000,540.000,0,34.219,0.914,0.913,105.888,49.505,46.327
5,0.000,1010.904,1.633,28.000,30.000,1280.000,720.000,0,36.329,0.954,0.948,31.348,70.107,62.163
6,0.000,1072.923,1.567,28.000,30.000,1280.000,720.000,0,36.287,0.955,0.949,32.254,71.839,63.489
6,0.000,699.154,1.867,31.000,30.000,1920.000,1080.000,0,37.539,0.985,0.981,25.451,82.401,76.411
6,0.000,788.113,1.867,31.000,30.000,1920.000,1080.000,0,37.391,0.984,0.980,25.948,81.424,77.536
4,0.000,439.423,1.867,31.000,30.000,1280.000,720.000,0,36.044,0.978,0.974,41.246,74.087,72.875
7,0.067,1166.074,1.867,28.000,30.000,1920.000,1080.000,0,38.848,0.989,0.985,17.197,86.117,80.946
0,0.000,161.246,1.867,31.000,30.000,640.000,360.000,0,32.991,0.955,0.954,110.141,52.888,53.893
2,0.000,289.419,1.867,31.000,30.000,960.000,540.000,0,35.128,0.970,0.967,68.780,65.258,64.357
2,0.000,269.760,1.867,31.000,30.000,960.000,540.000,0,35.520,0.970,0.968,64.594,66.432,66.107
5,0.000,586.809,1.867,28.000,30.000,1280.000,720.000,0,37.812,0.982,0.978,28.473,79.644,75.625
7,0.000,1129.170,1.867,28.000,30.000,1920.000,1080.000,0,39.086,0.986,0.982,17.841,85.619,80.125
7,0.000,1472.807,1.867,25.000,30.000,1920.000,1080.000,0,40.204,0.990,0.985,10.602,90.018,82.571
8,0.000,2456.541,1.867,22.000,30.000,1920.000,1080.000,0,41.193,0.993,0.988,5.005,93.029,80.946
