representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,162.268,1.760,37.000,25.000,640.000,360.000,0,23.911,0.876,0.861,276.515,20.417,12.273
5,0.000,1050.432,1.760,34.000,25.000,1280.000,720.000,0,27.375,0.967,0.957,52.923,60.661,32.500
5,0.000,1012.545,1.760,34.000,25.000,1280.000,720.000,0,28.671,0.966,0.959,63.138,60.748,36.455
6,0.000,970.386,1.760,34.000,25.000,1280.000,720.000,0,31.011,0.959,0.957,86.408,60.911,37.273
8,0.000,1328.327,1.760,28.000,25.000,1280.000,720.000,0,34.438,0.980,0.976,16.247,81.000,62.227
6,0.000,1112.429,1.680,31.000,25.000,1280.000,720.000,0,30.788,0.967,0.959,32.793,70.745,51.524
7,0.000,1434.711,1.800,28.000,25.000,640.000,360.000,0,29.646,0.951,0.944,86.969,69.564,40.556
7,0.000,1593.022,1.800,28.000,25.000,960.000,540.000,0,35.258,0.974,0.973,60.804,75.599,59.956
7,0.000,1585.689,1.800,37.000,25.000,1920.000,1080.000,0,28.446,0.962,0.952,48.598,63.781,48.667
6,0.000,1357.505,1.760,34.000,25.000,1280.000,720.000,0,27.888,0.957,0.946,56.492,65.229,43.682
6,0.000,1408.839,1.840,37.000,25.000,1920.000,1080.000,0,27.580,0.972,0.964,49.852,65.967,43.457
7,0.000,1447.100,1.840,37.000,25.000,1920.000,1080.000,0,28.971,0.969,0.962,33.112,68.771,43.174
6,0.000,1485.474,1.840,37.000,25.000,1920.000,1080.000,0,28.543,0.967,0.959,53.704,57.890,41.196
7,0.000,1391.726,1.840,37.000,25.000,1920.000,1080.000,0,28.947,0.969,0.962,51.452,63.190,43.217
