representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,143.083,1.875,31.000,24.000,640.000,360.000,0,33.712,0.934,0.947,83.825,57.588,50.956
8,0.000,987.153,1.875,28.000,24.000,1920.000,1080.000,0,38.438,0.982,0.983,11.634,92.791,77.933
9,0.292,1270.123,1.875,25.000,24.000,1920.000,1080.000,1,39.727,0.989,0.989,5.830,91.996,83.778
7,0.000,690.334,1.875,31.000,24.000,1920.000,1080.000,0,37.310,0.976,0.978,13.589,83.222,76.711
8,0.000,692.690,1.750,28.000,24.000,1920.000,1080.000,0,39.365,0.984,0.985,11.646,87.891,79.976
5,0.500,724.022,1.583,37.000,24.000,1920.000,1080.000,0,29.300,0.937,0.940,62.005,63.621,47.079
4,0.000,546.902,1.583,34.000,24.000,1280.000,720.000,0,28.853,0.935,0.936,69.404,59.460,45.132
4,0.000,548.564,1.583,34.000,24.000,1280.000,720.000,0,28.918,0.934,0.936,71.698,59.176,45.632
4,0.000,523.621,1.500,34.000,24.000,1280.000,720.000,0,29.091,0.938,0.940,69.997,58.668,58.444
8,0.000,673.491,1.792,31.000,24.000,1920.000,1080.000,0,37.989,0.981,0.982,21.066,82.736,77.651
8,0.000,816.924,1.792,31.000,24.000,1920.000,1080.000,0,38.167,0.980,0.982,25.201,84.379,75.744
8,0.000,940.124,1.833,31.000,24.000,1920.000,1080.000,0,37.601,0.976,0.979,15.763,78.601,72.932
8,0.000,926.129,1.833,31.000,24.000,1920.000,1080.000,0,37.335,0.976,0.979,13.957,79.161,72.295
8,0.000,904.786,1.750,31.000,24.000,1920.000,1080.000,0,37.286,0.976,0.979,18.010,80.017,76.095
8,0.000,822.912,1.083,28.000,24.000,1920.000,1080.000,0,40.747,0.986,0.988,13.731,84.538,80.346
8,0.000,848.763,1.042,28.000,24.000,1920.000,1080.000,0,40.737,0.986,0.988,15.571,85.207,19.120
