representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,243.917,1.667,34.000,30.000,640.000,360.000,0,28.297,0.918,0.918,181.591,40.017,22.120
0,0.000,245.621,1.667,37.000,30.000,960.000,540.000,0,29.753,0.941,0.940,135.681,49.132,34.120
1,0.000,224.035,1.600,34.000,30.000,960.000,540.000,0,32.495,0.970,0.967,73.585,61.121,51.958
0,1.000,253.932,1.967,34.000,30.000,960.000,540.000,0,32.533,0.957,0.957,60.221,46.220,39.542
0,0.100,229.473,1.967,34.000,30.000,960.000,540.000,0,32.709,0.959,0.958,59.767,47.603,41.441
0,0.000,255.982,1.967,34.000,30.000,960.000,540.000,0,32.659,0.958,0.958,77.460,45.737,36.966
0,0.000,168.655,1.967,34.000,30.000,960.000,540.000,0,33.487,0.967,0.966,106.265,52.660,43.186
1,0.000,225.305,1.900,34.000,30.000,960.000,540.000,0,34.038,0.966,0.967,79.301,53.533,36.965
0,0.000,200.477,1.033,31.000,30.000,640.000,360.000,0,34.543,0.955,0.958,71.510,44.941,39.032
0,0.000,192.743,1.033,28.000,30.000,640.000,360.000,0,36.410,0.972,0.972,41.746,56.135,20.903
0,0.000,340.783,1.867,34.000,30.000,960.000,540.000,0,29.038,0.845,0.847,482.965,19.545,21.661
0,0.533,442.290,1.867,28.000,30.000,640.000,360.000,0,30.190,0.902,0.898,251.553,26.685,20.250
0,0.033,347.841,1.867,34.000,30.000,960.000,540.000,0,28.980,0.839,0.842,436.964,19.844,22.696
0,0.767,454.453,1.867,28.000,30.000,640.000,360.000,0,29.867,0.890,0.887,250.264,25.777,19.821
0,0.267,302.854,1.867,34.000,30.000,960.000,540.000,0,29.526,0.845,0.850,396.774,23.646,12.089
0,1.367,348.934,1.833,34.000,30.000,960.000,540.000,0,29.214,0.845,0.850,402.299,22.365,0.000
