representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,114.347,1.792,37.000,24.000,640.000,360.000,0,33.734,0.936,0.939,1080.847,22.887,45.791
7,0.000,1030.634,1.792,28.000,24.000,960.000,540.000,0,37.094,0.966,0.974,94.450,74.246,60.674
7,0.083,1187.855,1.792,28.000,24.000,960.000,540.000,0,36.033,0.962,0.971,70.990,77.622,61.977
5,0.167,850.261,1.792,37.000,24.000,1280.000,720.000,0,27.012,0.883,0.900,118.860,53.774,25.140
4,0.167,829.922,1.792,34.000,24.000,960.000,540.000,0,26.384,0.892,0.905,105.569,55.564,23.930
3,1.042,695.946,1.792,31.000,24.000,640.000,360.000,0,26.254,0.858,0.882,145.856,46.027,43.907
4,0.000,502.781,1.792,25.000,24.000,640.000,360.000,0,37.443,0.961,0.967,124.735,57.573,62.674
5,0.000,621.086,1.625,28.000,24.000,960.000,540.000,0,37.180,0.967,0.973,49.625,66.960,70.974
7,0.000,789.556,1.833,34.000,24.000,1920.000,1080.000,0,37.250,0.976,0.980,30.534,73.865,70.023
7,0.000,972.493,1.833,28.000,24.000,1280.000,720.000,0,38.543,0.978,0.982,25.091,79.698,80.295
9,0.000,1066.700,1.833,28.000,24.000,1920.000,1080.000,0,41.328,0.988,0.989,13.362,87.566,84.750
10,0.000,1233.089,1.833,25.000,24.000,1920.000,1080.000,1,43.073,0.992,0.993,8.731,91.078,82.091
9,0.000,1015.305,1.833,28.000,24.000,1920.000,1080.000,0,41.240,0.988,0.989,9.713,87.400,79.227
7,0.000,746.932,1.833,31.000,24.000,1920.000,1080.000,0,39.878,0.982,0.986,30.035,80.816,78.659
7,0.000,737.647,1.833,31.000,24.000,1920.000,1080.000,0,39.850,0.984,0.987,19.684,81.965,15.773
