representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,127.289,1.700,28.000,30.000,640.000,360.000,0,40.438,0.987,0.988,59.990,59.915,41.039
5,0.000,480.974,1.700,25.000,30.000,1280.000,720.000,0,44.343,0.993,0.993,13.940,80.639,66.235
5,0.000,747.280,1.700,28.000,30.000,1920.000,1080.000,0,44.273,0.992,0.992,12.473,80.580,71.961
5,0.000,864.061,1.700,28.000,30.000,1920.000,1080.000,0,44.016,0.991,0.991,15.251,79.410,71.431
5,0.000,940.932,1.700,28.000,30.000,1920.000,1080.000,0,43.963,0.990,0.991,21.338,80.926,72.529
6,0.000,1301.074,1.667,25.000,30.000,1920.000,1080.000,0,45.724,0.994,0.994,3.451,89.053,75.800
5,0.000,769.705,1.900,25.000,30.000,1280.000,720.000,0,42.726,0.993,0.993,10.588,80.276,63.333
5,0.000,835.469,1.900,25.000,30.000,1280.000,720.000,0,42.503,0.993,0.992,10.196,81.868,61.596
6,0.000,1092.097,1.900,25.000,30.000,1920.000,1080.000,0,45.367,0.995,0.994,1.651,90.783,75.053
6,0.000,1354.754,1.900,25.000,30.000,1920.000,1080.000,0,45.424,0.996,0.995,1.490,90.460,74.737
6,0.000,1256.328,1.900,25.000,30.000,1920.000,1080.000,0,45.853,0.996,0.995,5.713,89.039,76.649
6,0.000,963.154,1.900,25.000,30.000,1920.000,1080.000,0,45.847,0.995,0.994,3.090,88.780,76.947
6,0.000,904.349,1.900,25.000,30.000,1920.000,1080.000,0,46.307,0.995,0.994,2.723,89.226,82.316
6,0.000,1356.956,1.900,25.000,30.000,1920.000,1080.000,0,45.550,0.995,0.994,3.458,88.709,79.772
5,0.000,744.249,1.767,25.000,30.000,1280.000,720.000,0,43.855,0.993,0.993,4.754,83.691,65.868
