representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,197.255,1.933,37.000,30.000,960.000,540.000,0,30.525,0.948,0.947,184.743,53.327,45.500
0,0.000,231.968,1.933,31.000,30.000,640.000,360.000,0,31.026,0.953,0.951,186.293,53.736,45.155
3,0.000,502.854,1.933,28.000,30.000,960.000,540.000,0,35.575,0.980,0.977,54.053,75.203,70.483
4,0.000,522.531,1.867,28.000,30.000,1280.000,720.000,0,38.522,0.987,0.985,32.562,81.079,80.554
5,0.000,739.154,1.900,28.000,30.000,1920.000,1080.000,0,40.425,0.991,0.989,10.131,87.036,85.123
5,0.000,683.575,1.900,28.000,30.000,1920.000,1080.000,0,40.693,0.991,0.989,9.562,87.167,85.754
5,0.000,653.860,1.833,28.000,30.000,1920.000,1080.000,0,40.769,0.991,0.989,9.265,87.381,85.982
5,0.000,886.780,1.600,28.000,30.000,1920.000,1080.000,0,41.973,0.992,0.990,8.673,85.160,84.104
4,0.000,460.970,1.600,28.000,30.000,1280.000,720.000,0,40.307,0.988,0.986,16.475,80.884,80.396
4,0.000,662.027,1.567,28.000,30.000,1280.000,720.000,0,38.574,0.984,0.982,24.113,80.740,80.723
5,0.000,685.491,1.567,28.000,30.000,1920.000,1080.000,0,40.891,0.991,0.989,12.001,87.247,85.426
6,0.000,1585.948,1.700,22.000,30.000,1920.000,1080.000,0,45.066,0.996,0.995,3.028,91.975,88.137
5,0.100,1093.334,1.667,25.000,30.000,1920.000,1080.000,0,43.920,0.994,0.993,6.412,89.228,86.020
0,0.000,204.789,1.867,31.000,30.000,640.000,360.000,0,33.226,0.955,0.957,111.901,56.785,55.429
3,0.000,519.702,1.333,28.000,30.000,960.000,540.000,0,36.855,0.978,0.976,25.066,76.358,72.750
4,0.000,633.564,1.333,28.000,30.000,1280.000,720.000,0,38.612,0.986,0.984,16.245,81.953,74.750
