representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,143.083,1.875,31.000,24.000,640.000,360.000,0,33.712,0.934,0.947,83.825,57.588,50.978
0,0.000,111.834,1.875,34.000,24.000,640.000,360.000,0,31.580,0.909,0.928,161.165,45.439,39.889
4,0.833,246.144,1.875,34.000,24.000,1280.000,720.000,0,34.205,0.956,0.962,44.592,66.158,56.267
0,0.458,153.754,1.875,31.000,24.000,640.000,360.000,0,33.049,0.934,0.945,76.545,51.440,46.533
0,1.375,103.077,1.750,37.000,24.000,960.000,540.000,0,32.947,0.924,0.938,100.002,50.460,23.833
0,0.000,232.285,1.583,37.000,24.000,960.000,540.000,0,26.384,0.860,0.874,169.552,36.461,23.500
0,0.000,236.408,1.583,37.000,24.000,960.000,540.000,0,26.340,0.855,0.870,191.331,35.694,30.158
0,0.000,236.635,1.583,37.000,24.000,960.000,540.000,0,26.439,0.855,0.872,178.644,35.510,47.579
2,0.000,373.915,1.500,37.000,24.000,1280.000,720.000,0,27.854,0.904,0.912,116.392,47.619,49.667
4,0.000,389.345,1.792,37.000,24.000,1920.000,1080.000,0,34.537,0.954,0.961,56.416,65.154,46.698
2,0.000,215.996,1.792,34.000,24.000,960.000,540.000,0,32.936,0.942,0.950,117.576,50.528,52.326
4,0.000,344.518,1.833,31.000,24.000,960.000,540.000,0,34.583,0.953,0.961,44.603,60.178,54.727
4,0.000,331.165,1.833,31.000,24.000,960.000,540.000,0,34.287,0.951,0.960,42.159,60.414,67.591
5,0.000,500.960,1.750,31.000,24.000,1280.000,720.000,0,35.538,0.965,0.970,34.227,71.064,54.333
6,0.000,619.902,1.083,31.000,24.000,1920.000,1080.000,0,39.480,0.981,0.984,24.325,78.981,0.000
8,0.000,848.763,1.042,28.000,24.000,1920.000,1080.000,0,40.737,0.986,0.988,15.756,85.207,0.000
