representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,219.002,1.633,31.000,30.000,640.000,360.000,0,32.714,0.876,0.881,263.414,34.496,38.082
0,0.000,204.460,1.633,31.000,30.000,640.000,360.000,0,33.014,0.883,0.887,226.594,35.140,38.265
0,1.233,199.636,1.633,31.000,30.000,640.000,360.000,0,32.977,0.881,0.886,204.976,35.704,36.490
0,1.900,218.706,1.567,31.000,30.000,640.000,360.000,0,32.824,0.878,0.884,219.713,38.872,52.191
0,1.600,174.939,1.867,34.000,30.000,960.000,540.000,0,33.417,0.961,0.959,88.941,59.982,57.286
0,0.000,147.454,1.867,31.000,30.000,640.000,360.000,0,32.525,0.955,0.953,98.784,53.492,67.393
0,0.000,154.916,1.867,31.000,30.000,640.000,360.000,0,32.723,0.956,0.954,93.117,53.971,72.179
2,0.000,295.941,1.867,31.000,30.000,960.000,540.000,0,34.853,0.970,0.968,65.266,66.217,67.179
4,0.000,453.129,1.867,31.000,30.000,1280.000,720.000,0,36.155,0.976,0.973,49.114,73.351,65.143
3,0.000,395.366,1.867,28.000,30.000,960.000,540.000,0,36.398,0.979,0.975,42.006,73.636,72.946
1,0.000,207.339,1.867,28.000,30.000,640.000,360.000,0,34.797,0.969,0.966,67.100,61.418,73.768
4,0.000,425.713,1.867,31.000,30.000,1280.000,720.000,0,36.554,0.975,0.971,46.282,72.721,74.357
4,0.000,584.923,1.867,28.000,30.000,1280.000,720.000,0,37.945,0.982,0.978,28.959,79.695,36.679
3,0.000,343.153,1.867,28.000,30.000,960.000,540.000,0,37.117,0.978,0.974,41.034,74.238,0.000
6,0.000,789.013,1.867,25.000,30.000,1280.000,720.000,0,39.175,0.987,0.982,15.635,85.215,0.000
