representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,79.345,1.933,28.000,30.000,960.000,540.000,0,42.756,0.990,0.988,19.294,77.599,71.034
2,0.000,457.705,1.933,25.000,30.000,1280.000,720.000,0,42.953,0.991,0.988,8.963,81.249,74.052
3,0.000,854.346,1.933,25.000,30.000,1920.000,1080.000,0,43.747,0.992,0.990,4.052,86.124,81.034
3,0.000,786.790,1.933,25.000,30.000,1920.000,1080.000,0,43.852,0.993,0.990,4.566,86.321,81.776
3,0.000,769.883,1.933,25.000,30.000,1920.000,1080.000,0,43.873,0.993,0.990,3.991,87.689,82.552
2,0.000,359.851,1.933,25.000,30.000,1280.000,720.000,0,42.979,0.991,0.989,6.898,83.720,78.793
2,0.000,184.895,1.933,25.000,30.000,1280.000,720.000,0,43.884,0.993,0.990,6.541,86.048,81.586
3,0.000,659.851,1.933,28.000,30.000,1920.000,1080.000,0,42.807,0.991,0.988,12.196,81.763,76.500
3,0.000,1049.954,1.933,28.000,30.000,1920.000,1080.000,0,41.975,0.989,0.987,13.393,81.349,73.414
3,0.000,951.604,1.933,25.000,30.000,1920.000,1080.000,0,43.707,0.992,0.990,5.287,87.386,82.121
3,0.000,714.004,1.933,25.000,30.000,1920.000,1080.000,0,44.037,0.992,0.990,4.288,85.893,82.034
4,0.000,1197.699,1.933,22.000,30.000,1920.000,1080.000,0,44.606,0.994,0.991,2.119,90.472,84.638
3,0.000,578.114,1.933,25.000,30.000,1920.000,1080.000,0,44.201,0.993,0.991,4.605,87.592,83.431
5,0.000,2815.444,1.900,19.000,30.000,1920.000,1080.000,1,45.058,0.995,0.992,1.384,93.240,86.737
