representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,114.347,1.792,37.000,24.000,640.000,360.000,0,33.734,0.936,0.939,1080.847,22.887,45.791
2,0.000,424.941,1.792,31.000,24.000,640.000,360.000,0,33.375,0.921,0.941,308.349,49.734,37.395
7,0.000,1187.855,1.792,28.000,24.000,960.000,540.000,0,36.033,0.962,0.971,71.385,77.622,59.674
6,0.000,1239.141,1.792,34.000,24.000,1280.000,720.000,0,28.715,0.928,0.935,60.153,66.469,39.814
6,0.000,1355.748,1.792,34.000,24.000,1280.000,720.000,0,27.970,0.928,0.935,65.031,68.326,36.279
8,0.000,2169.247,1.792,31.000,24.000,1280.000,720.000,0,30.298,0.950,0.955,41.266,79.052,45.884
8,0.000,1365.884,1.792,25.000,24.000,1280.000,720.000,0,39.806,0.977,0.979,41.077,77.740,70.558
7,0.000,923.377,1.625,28.000,24.000,1280.000,720.000,0,38.561,0.976,0.980,29.917,76.016,72.000
9,0.000,1388.531,1.833,28.000,24.000,1920.000,1080.000,0,40.599,0.989,0.991,10.970,87.075,82.568
9,0.000,1675.981,1.833,28.000,24.000,1920.000,1080.000,0,40.204,0.985,0.988,13.550,87.100,79.114
10,0.000,1471.226,1.833,25.000,24.000,1920.000,1080.000,1,42.628,0.991,0.992,8.258,91.383,84.455
10,0.000,1233.089,1.833,25.000,24.000,1920.000,1080.000,1,43.073,0.992,0.993,8.708,91.078,85.750
10,0.000,1401.967,1.833,25.000,24.000,1920.000,1080.000,1,42.581,0.991,0.992,5.760,91.058,83.886
10,0.000,1402.913,1.833,25.000,24.000,1920.000,1080.000,1,42.806,0.992,0.993,10.810,90.483,85.409
10,0.000,1360.241,1.833,25.000,24.000,1920.000,1080.000,1,42.722,0.992,0.993,7.072,90.946,85.386
