representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,114.347,1.792,37.000,24.000,640.000,360.000,0,33.734,0.936,0.939,1080.847,22.887,45.791
4,0.000,594.682,1.792,28.000,24.000,640.000,360.000,0,35.182,0.946,0.960,176.943,61.212,47.884
7,0.000,1187.855,1.792,28.000,24.000,960.000,540.000,0,36.033,0.962,0.971,71.137,77.622,60.977
5,0.000,850.261,1.792,37.000,24.000,1280.000,720.000,0,27.012,0.883,0.900,118.860,53.774,27.674
2,0.000,561.448,1.792,37.000,24.000,960.000,540.000,0,24.940,0.835,0.861,209.845,44.361,17.837
4,0.000,940.429,1.792,34.000,24.000,960.000,540.000,0,26.919,0.876,0.896,138.507,54.457,22.000
4,0.000,502.781,1.792,25.000,24.000,640.000,360.000,0,37.443,0.961,0.967,124.745,57.573,52.512
3,0.000,352.561,1.625,28.000,24.000,640.000,360.000,0,35.283,0.947,0.958,92.233,52.756,48.282
3,0.000,452.413,1.833,34.000,24.000,1280.000,720.000,0,35.261,0.962,0.970,59.101,62.332,57.818
5,0.000,716.609,1.833,31.000,24.000,1280.000,720.000,0,36.971,0.968,0.975,46.178,71.234,61.614
9,0.000,1066.700,1.833,28.000,24.000,1920.000,1080.000,0,41.328,0.988,0.989,13.534,87.566,81.068
10,0.000,1233.089,1.833,25.000,24.000,1920.000,1080.000,1,43.073,0.992,0.993,8.731,91.078,85.477
10,0.000,1401.967,1.833,25.000,24.000,1920.000,1080.000,1,42.581,0.991,0.992,5.760,91.058,83.977
10,0.000,1402.913,1.833,25.000,24.000,1920.000,1080.000,1,42.806,0.992,0.993,10.810,90.483,85.386
9,0.000,981.369,1.833,28.000,24.000,1920.000,1080.000,0,41.361,0.989,0.990,11.899,87.102,83.273
