representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,270.272,1.627,37.000,23.976,640.000,360.000,0,26.856,0.808,0.829,784.441,28.976,15.795
1,0.000,394.412,1.627,34.000,23.976,640.000,360.000,0,28.873,0.878,0.889,374.158,40.715,18.359
5,0.000,910.115,1.668,25.000,23.976,640.000,360.000,0,34.216,0.963,0.963,48.705,64.328,41.250
5,0.000,708.530,1.668,31.000,23.976,960.000,540.000,0,33.065,0.952,0.950,78.314,61.213,42.575
5,0.000,844.805,1.668,31.000,23.976,960.000,540.000,0,32.553,0.935,0.936,103.192,57.381,39.175
5,0.000,531.405,1.835,25.000,23.976,640.000,360.000,0,36.491,0.969,0.970,31.513,75.809,51.295
6,0.000,834.645,1.835,22.000,23.976,640.000,360.000,0,37.373,0.978,0.976,19.517,78.272,60.250
5,0.000,750.711,1.835,25.000,23.976,640.000,360.000,0,35.861,0.975,0.975,49.392,70.376,60.023
5,0.000,805.172,1.835,25.000,23.976,640.000,360.000,0,35.681,0.974,0.973,41.091,71.731,58.909
5,0.000,953.160,1.835,25.000,23.976,640.000,360.000,0,35.601,0.967,0.970,57.065,69.246,53.614
7,0.000,1115.391,1.835,22.000,23.976,640.000,360.000,0,37.744,0.983,0.983,26.754,88.238,61.636
6,0.000,756.775,1.835,25.000,23.976,640.000,360.000,0,36.492,0.978,0.979,43.828,82.089,59.455
7,0.000,1608.626,1.835,28.000,23.976,960.000,540.000,0,33.440,0.966,0.962,50.289,72.126,53.773
5,0.000,1013.606,1.835,31.000,23.976,960.000,540.000,0,31.346,0.954,0.949,63.205,62.154,43.045
6,0.000,1420.054,1.627,28.000,23.976,960.000,540.000,0,33.088,0.972,0.966,32.340,72.568,54.410
