representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,79.345,1.933,28.000,30.000,960.000,540.000,0,42.756,0.990,0.988,19.294,77.599,71.034
2,0.000,457.705,1.933,25.000,30.000,1280.000,720.000,0,42.953,0.991,0.988,8.963,81.249,74.052
3,0.000,854.346,1.933,25.000,30.000,1920.000,1080.000,0,43.747,0.992,0.990,4.052,86.124,81.034
4,0.000,1297.022,1.933,22.000,30.000,1920.000,1080.000,0,44.522,0.994,0.991,2.391,90.203,84.103
3,0.000,769.883,1.933,25.000,30.000,1920.000,1080.000,0,43.873,0.993,0.990,3.976,87.689,82.914
3,0.000,678.811,1.933,25.000,30.000,1920.000,1080.000,0,43.871,0.993,0.990,3.819,88.531,83.000
4,0.000,706.030,1.933,22.000,30.000,1920.000,1080.000,0,45.027,0.994,0.992,2.895,91.872,86.310
4,0.000,1495.303,1.933,22.000,30.000,1920.000,1080.000,0,44.435,0.994,0.991,3.356,90.761,84.690
5,0.000,4288.080,1.933,19.000,30.000,1920.000,1080.000,1,44.618,0.995,0.992,1.808,94.705,86.328
3,0.000,951.604,1.933,25.000,30.000,1920.000,1080.000,0,43.707,0.992,0.990,5.240,87.386,83.397
3,0.000,714.004,1.933,25.000,30.000,1920.000,1080.000,0,44.037,0.992,0.990,4.288,85.893,82.034
5,0.000,2910.281,1.933,19.000,30.000,1920.000,1080.000,1,44.991,0.994,0.992,1.154,92.914,86.293
4,0.000,1025.669,1.933,22.000,30.000,1920.000,1080.000,0,44.782,0.994,0.991,2.647,90.868,85.724
4,0.000,1050.240,1.900,22.000,30.000,1920.000,1080.000,0,44.710,0.994,0.991,2.472,90.975,85.754
