representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,114.347,1.792,37.000,24.000,640.000,360.000,0,33.734,0.936,0.939,1080.847,22.887,45.791
0,0.000,195.916,1.792,34.000,24.000,480.000,270.000,0,30.149,0.854,0.889,769.419,32.646,20.953
0,0.000,207.065,1.792,34.000,24.000,480.000,270.000,0,29.123,0.831,0.871,653.697,35.648,18.419
0,0.000,245.434,1.792,37.000,24.000,640.000,360.000,0,23.948,0.743,0.790,410.625,28.176,14.000
1,0.000,402.883,1.792,34.000,24.000,640.000,360.000,0,24.418,0.816,0.845,206.817,36.122,16.256
3,0.000,695.946,1.792,31.000,24.000,640.000,360.000,0,26.254,0.858,0.882,146.218,46.027,18.884
5,0.000,608.542,1.792,28.000,24.000,960.000,540.000,0,37.501,0.961,0.967,118.537,59.994,54.140
5,0.000,621.086,1.625,28.000,24.000,960.000,540.000,0,37.180,0.967,0.973,49.464,66.960,62.513
3,0.000,452.413,1.833,34.000,24.000,1280.000,720.000,0,35.261,0.962,0.970,59.081,62.332,59.568
4,0.000,504.829,1.833,31.000,24.000,960.000,540.000,0,35.567,0.956,0.967,65.751,62.989,52.455
5,0.000,466.063,1.833,31.000,24.000,1280.000,720.000,0,38.418,0.976,0.981,37.832,75.253,69.955
3,0.000,267.844,1.833,31.000,24.000,960.000,540.000,0,37.494,0.970,0.977,53.684,68.419,66.409
5,0.000,434.644,1.833,31.000,24.000,1280.000,720.000,0,38.404,0.975,0.981,30.577,75.121,67.409
3,0.000,294.916,1.833,31.000,24.000,960.000,540.000,0,36.972,0.967,0.974,71.614,65.394,62.636
7,0.000,737.647,1.833,31.000,24.000,1920.000,1080.000,0,39.850,0.984,0.987,20.218,81.965,76.477
