representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,197.255,1.933,37.000,30.000,960.000,540.000,0,30.525,0.948,0.947,184.743,53.327,45.500
1,2.233,304.386,1.933,34.000,30.000,960.000,540.000,0,31.751,0.956,0.955,172.300,57.885,48.845
0,2.033,217.680,1.933,31.000,30.000,640.000,360.000,0,31.909,0.955,0.954,159.826,54.873,62.293
0,1.100,155.901,1.867,31.000,30.000,640.000,360.000,0,33.807,0.962,0.962,126.114,56.101,74.571
0,0.000,127.036,1.900,31.000,30.000,640.000,360.000,0,34.305,0.965,0.966,81.948,58.789,65.649
0,0.000,157.928,1.900,28.000,30.000,640.000,360.000,0,35.991,0.977,0.976,38.110,67.866,72.140
1,0.000,185.987,1.833,31.000,30.000,960.000,540.000,0,36.882,0.978,0.977,34.027,72.365,71.727
1,0.000,241.685,1.600,31.000,30.000,960.000,540.000,0,37.395,0.975,0.975,42.925,65.636,78.042
3,0.000,347.720,1.600,31.000,30.000,1280.000,720.000,0,38.866,0.983,0.982,28.493,74.346,70.125
2,0.000,334.907,1.567,31.000,30.000,960.000,540.000,0,35.814,0.969,0.969,56.155,67.399,69.702
2,0.000,268.468,1.567,28.000,30.000,960.000,540.000,0,38.376,0.984,0.983,25.394,78.775,62.489
2,0.000,294.701,1.700,28.000,30.000,960.000,540.000,0,39.472,0.983,0.982,27.462,72.903,67.745
2,0.000,291.955,1.667,28.000,30.000,960.000,540.000,0,39.662,0.983,0.982,28.866,74.645,38.420
1,0.000,279.737,1.867,28.000,30.000,640.000,360.000,0,34.687,0.969,0.969,61.705,64.960,0.000
2,0.000,380.976,1.333,31.000,30.000,960.000,540.000,0,35.194,0.967,0.967,44.852,68.637,0.000
3,0.000,426.180,1.333,28.000,30.000,960.000,540.000,0,37.424,0.981,0.980,24.725,77.183,0.000
