representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,162.268,1.760,37.000,25.000,640.000,360.000,0,23.911,0.876,0.861,276.515,20.417,12.273
0,0.000,195.205,1.760,37.000,25.000,640.000,360.000,0,23.152,0.875,0.855,306.169,16.995,11.500
0,1.320,219.650,1.760,37.000,25.000,640.000,360.000,0,24.113,0.877,0.865,370.940,17.264,12.955
0,2.760,205.223,1.760,37.000,25.000,640.000,360.000,0,26.512,0.874,0.875,466.817,21.121,9.977
0,0.240,164.595,1.760,37.000,25.000,640.000,360.000,0,27.542,0.862,0.862,333.819,23.561,7.545
0,0.000,177.138,1.680,37.000,25.000,640.000,360.000,0,25.681,0.827,0.824,360.745,22.734,12.762
0,0.000,140.013,1.800,43.000,25.000,384.000,216.000,0,19.389,0.508,0.557,4314.623,21.206,15.133
0,0.000,214.293,1.800,37.000,25.000,480.000,270.000,0,26.241,0.804,0.826,1109.812,17.698,18.222
0,0.000,186.720,1.800,40.000,25.000,640.000,360.000,0,21.657,0.797,0.794,584.513,16.708,13.133
3,0.000,606.741,1.760,37.000,25.000,960.000,540.000,0,24.653,0.907,0.896,183.922,42.179,13.977
0,0.000,199.248,1.840,37.000,25.000,640.000,360.000,0,22.688,0.883,0.861,266.194,20.062,17.761
0,0.000,244.891,1.840,37.000,25.000,640.000,360.000,0,23.757,0.881,0.865,240.700,25.640,17.739
0,0.000,243.309,1.840,37.000,25.000,640.000,360.000,0,23.663,0.881,0.867,314.689,17.517,0.000
3,0.000,736.670,1.840,37.000,25.000,1280.000,720.000,0,26.970,0.951,0.940,101.743,49.761,0.000
