representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,197.255,1.933,37.000,30.000,960.000,540.000,0,30.525,0.948,0.947,184.743,53.327,45.500
2,0.000,408.228,1.933,31.000,30.000,960.000,540.000,0,33.300,0.970,0.967,97.774,66.854,60.552
3,0.000,502.854,1.933,28.000,30.000,960.000,540.000,0,35.575,0.980,0.977,53.706,75.203,72.155
4,0.000,522.531,1.867,28.000,30.000,1280.000,720.000,0,38.522,0.987,0.985,32.562,81.079,80.571
5,0.000,739.154,1.900,28.000,30.000,1920.000,1080.000,0,40.425,0.991,0.989,10.131,87.036,85.123
5,0.000,683.575,1.900,28.000,30.000,1920.000,1080.000,0,40.693,0.991,0.989,9.562,87.167,85.754
5,0.000,653.860,1.833,28.000,30.000,1920.000,1080.000,0,40.769,0.991,0.989,9.265,87.381,85.982
3,0.000,494.175,1.600,28.000,30.000,1280.000,720.000,0,40.176,0.988,0.986,15.866,79.803,79.354
4,0.000,460.970,1.600,28.000,30.000,1280.000,720.000,0,40.307,0.988,0.986,16.636,80.884,79.542
4,0.000,662.027,1.567,28.000,30.000,1280.000,720.000,0,38.574,0.984,0.982,24.113,80.740,80.723
5,0.000,685.491,1.567,28.000,30.000,1920.000,1080.000,0,40.891,0.991,0.989,12.001,87.247,85.426
5,0.000,815.586,1.700,28.000,30.000,1920.000,1080.000,0,42.431,0.991,0.990,9.665,84.349,83.627
4,0.000,440.520,1.667,28.000,30.000,1280.000,720.000,0,40.738,0.988,0.986,19.015,79.680,78.580
4,0.000,698.263,1.867,28.000,30.000,1280.000,720.000,0,37.992,0.985,0.983,21.695,81.512,79.536
3,0.000,519.702,1.333,28.000,30.000,960.000,540.000,0,36.855,0.978,0.976,24.919,76.358,75.300
3,0.000,426.180,1.333,28.000,30.000,960.000,540.000,0,37.424,0.981,0.980,24.305,77.183,77.025
