representation_index,rebuffering_duration,video_bitrate,chunk_duration,qp,framerate,width,height,is_best,psnr,ssim,msssim,strred,vmaf,ssimplus
0,0.000,243.917,1.667,34.000,30.000,640.000,360.000,0,28.297,0.918,0.918,181.591,40.017,22.140
3,0.000,477.437,1.667,34.000,30.000,1280.000,720.000,0,32.870,0.972,0.969,51.594,67.826,53.740
6,0.000,743.895,1.600,31.000,30.000,1920.000,1080.000,0,37.873,0.991,0.989,18.260,85.132,78.583
8,0.000,1348.178,1.967,28.000,30.000,1920.000,1080.000,0,38.794,0.991,0.988,6.021,84.571,76.746
3,0.000,476.677,1.967,31.000,30.000,1280.000,720.000,0,35.215,0.979,0.976,21.022,68.016,59.390
3,0.000,533.646,1.967,31.000,30.000,1280.000,720.000,0,35.255,0.979,0.977,26.214,66.827,56.254
4,0.000,479.109,1.967,34.000,30.000,1920.000,1080.000,0,36.624,0.984,0.982,44.624,73.842,62.864
5,0.000,609.044,1.900,28.000,30.000,1280.000,720.000,0,37.903,0.989,0.987,18.413,78.606,68.877
4,0.000,525.933,1.033,31.000,30.000,1280.000,720.000,0,37.426,0.976,0.975,22.629,70.777,57.581
0,0.000,192.743,1.033,28.000,30.000,640.000,360.000,0,36.410,0.972,0.972,41.291,56.135,42.903
2,0.000,652.479,1.867,31.000,30.000,960.000,540.000,0,30.215,0.900,0.896,250.530,30.867,27.589
3,0.000,1084.119,1.867,28.000,30.000,960.000,540.000,0,31.784,0.941,0.934,129.571,44.664,36.446
6,0.000,2101.586,1.867,28.000,30.000,1280.000,720.000,0,32.558,0.955,0.948,79.203,56.050,45.911
7,0.267,2500.491,1.867,31.000,30.000,1920.000,1080.000,0,33.230,0.952,0.946,88.062,56.051,46.982
0,0.000,302.854,1.867,34.000,30.000,960.000,540.000,0,29.526,0.845,0.850,394.478,23.646,21.429
1,0.000,609.277,1.833,31.000,30.000,960.000,540.000,0,30.371,0.899,0.897,217.558,34.185,25.164
